0.053,-0.025,0.413,0.222,-0.125,-0.053,-0.002,0.698,0.327,0.093
-0.121,-0.130,0.325,0.038,-0.300,-0.071,-0.172,0.602,0.125,0.007
-0.042,-0.129,0.204,0.045,-0.267,-0.088,-0.176,0.659,0.122,0.050
0.379,0.171,0.629,0.396,0.126,0.201,0.240,1.026,0.444,0.360
0.348,0.321,0.803,0.391,0.094,0.269,0.159,1.066,0.538,0.604
0.448,0.359,0.857,0.514,0.320,0.384,0.337,1.137,0.562,0.538
0.429,0.355,0.701,0.418,0.078,0.302,0.305,1.023,0.509,0.434
-0.051,-0.176,0.254,-0.095,-0.235,-0.245,-0.202,0.537,0.057,0.021
0.094,0.113,0.454,0.197,-0.054,0.022,-0.050,0.759,0.369,0.255
0.010,0.060,0.413,0.316,-0.108,0.013,0.034,0.762,0.361,0.278
-0.055,-0.025,0.389,0.181,-0.234,-0.048,0.089,0.761,0.243,0.161
-0.079,-0.026,0.370,0.161,-0.187,0.006,-0.078,0.663,0.165,0.150
0.108,-0.034,0.302,0.137,-0.119,-0.022,-0.020,0.651,0.134,0.144
-0.064,-0.166,0.073,-0.117,-0.440,-0.235,-0.249,0.518,0.002,-0.150
0.003,-0.125,0.210,-0.051,-0.289,-0.160,-0.221,0.632,0.128,0.025
0.179,0.065,0.415,0.282,-0.030,0.049,-0.034,0.784,0.341,0.216
0.108,0.110,0.344,0.118,-0.190,0.046,-0.018,0.785,0.245,0.161
-0.315,-0.276,-0.039,-0.196,-0.505,-0.300,-0.366,0.449,-0.108,-0.163
-0.373,-0.371,-0.070,-0.363,-0.608,-0.439,-0.408,0.355,-0.216,-0.234
-0.458,-0.519,-0.256,-0.543,-0.731,-0.716,-0.584,0.169,-0.347,-0.450
-0.544,-0.586,-0.341,-0.583,-0.757,-0.890,-0.666,0.104,-0.391,-0.605
-0.307,-0.404,-0.110,-0.297,-0.603,-0.552,-0.431,0.307,-0.210,-0.269
-0.374,-0.618,-0.139,-0.475,-0.764,-0.592,-0.619,0.226,-0.402,-0.373
-0.664,-0.671,-0.426,-0.604,-0.703,-0.741,-0.783,0.091,-0.420,-0.523
-0.483,-0.420,-0.053,-0.317,-0.642,-0.459,-0.457,0.359,-0.119,-0.221
-0.242,-0.266,0.200,-0.126,-0.356,-0.265,-0.400,0.527,-0.047,-0.001
-0.166,-0.215,0.218,-0.026,-0.391,-0.185,-0.114,0.559,0.135,0.175
-0.356,-0.337,0.093,-0.236,-0.603,-0.340,-0.441,0.387,-0.043,-0.145
-0.332,-0.496,0.029,-0.226,-0.633,-0.394,-0.513,0.319,-0.288,-0.241
-0.201,-0.333,0.063,-0.114,-0.405,-0.325,-0.299,0.461,-0.138,-0.088
-0.010,-0.055,0.306,0.044,-0.253,-0.067,-0.051,0.717,0.152,0.188
0.214,0.216,0.456,0.272,-0.026,0.129,0.138,0.957,0.503,0.346
-0.034,-0.094,0.338,0.034,-0.261,-0.131,-0.133,0.622,0.153,0.039
-0.158,-0.194,0.150,0.030,-0.327,-0.289,-0.216,0.481,-0.035,-0.022
-0.122,-0.221,0.105,-0.065,-0.612,-0.310,-0.183,0.549,-0.062,-0.077
-0.300,-0.353,-0.062,-0.357,-0.578,-0.381,-0.441,0.370,-0.066,-0.330
-0.401,-0.388,-0.102,-0.314,-0.777,-0.533,-0.551,0.205,-0.244,-0.285
-0.252,-0.300,-0.050,-0.252,-0.696,-0.393,-0.488,0.348,-0.131,-0.149
-0.419,-0.389,-0.177,-0.379,-0.728,-0.561,-0.608,0.293,-0.318,-0.370
-0.343,-0.194,0.025,-0.081,-0.605,-0.164,-0.484,0.494,-0.045,-0.090
-0.340,-0.271,-0.119,-0.229,-0.754,-0.369,-0.492,0.365,-0.060,-0.124
-0.400,-0.474,-0.185,-0.358,-0.750,-0.406,-0.468,0.330,-0.208,-0.187
-0.378,-0.425,0.039,-0.215,-0.584,-0.327,-0.306,0.398,-0.190,0.037
-0.486,-0.572,-0.170,-0.385,-0.807,-0.655,-0.583,0.227,-0.281,-0.292
-0.440,-0.489,-0.117,-0.349,-0.711,-0.642,-0.584,0.183,-0.344,-0.371
-0.431,-0.600,-0.182,-0.391,-0.784,-0.672,-0.668,0.124,-0.462,-0.382
-0.403,-0.566,-0.063,-0.345,-0.836,-0.512,-0.451,0.267,-0.306,-0.360
-0.579,-0.597,-0.207,-0.422,-0.863,-0.527,-0.650,0.106,-0.408,-0.463
-0.447,-0.487,-0.010,-0.275,-0.679,-0.473,-0.430,0.325,-0.316,-0.230
-0.307,-0.321,-0.102,-0.216,-0.507,-0.348,-0.514,0.415,-0.121,-0.229
-0.228,-0.245,0.066,-0.071,-0.582,-0.314,-0.398,0.409,-0.135,-0.236
-0.267,-0.234,0.054,-0.012,-0.593,-0.215,-0.281,0.606,-0.066,-0.119
-0.266,-0.257,0.184,-0.161,-0.376,-0.240,-0.245,0.522,-0.072,-0.088
-0.510,-0.528,-0.142,-0.295,-0.697,-0.600,-0.575,0.260,-0.296,-0.329
-0.599,-0.613,-0.286,-0.414,-0.812,-0.608,-0.656,0.138,-0.382,-0.440
-0.511,-0.471,-0.202,-0.310,-0.839,-0.707,-0.580,0.051,-0.360,-0.561
-0.010,-0.149,0.245,0.082,-0.328,-0.151,-0.072,0.559,0.183,0.037
-0.070,-0.272,0.269,0.018,-0.438,-0.308,-0.321,0.504,0.075,-0.022
-0.065,-0.176,0.253,0.127,-0.416,-0.288,-0.176,0.638,0.029,0.042
0.164,-0.005,0.439,0.101,-0.200,-0.062,-0.092,0.725,0.232,0.201
0.412,0.144,0.575,0.274,0.014,0.160,0.165,0.868,0.431,0.400
0.349,0.057,0.548,0.254,-0.079,0.089,0.194,0.819,0.409,0.280
-0.020,-0.213,0.247,-0.044,-0.263,-0.181,-0.181,0.668,0.066,0.140
-0.376,-0.353,-0.010,-0.290,-0.563,-0.387,-0.440,0.377,-0.204,-0.158
-0.296,-0.337,0.047,-0.165,-0.460,-0.364,-0.426,0.434,-0.203,-0.109
