0.472,0.537,0.740,0.811,0.322,0.664,0.326,0.844,0.660,0.499,0.639,0.777,0.221,0.838,-0.146,0.228,0.042,0.211,-0.065
0.594,0.643,0.952,0.948,0.425,0.724,0.297,0.934,0.866,0.454,0.677,0.718,0.522,1.120,-0.005,0.397,0.260,0.416,0.417
0.768,0.764,1.036,1.072,0.494,0.965,0.377,1.124,0.771,0.731,0.582,0.776,0.594,1.060,-0.070,0.517,0.435,0.607,0.565
0.647,0.643,0.920,0.839,0.285,0.667,0.300,0.854,0.653,0.609,0.580,0.777,0.362,1.015,-0.055,0.258,0.013,0.385,0.207
0.446,0.475,0.659,0.951,0.369,0.567,0.111,0.925,0.550,0.504,0.513,0.721,0.430,0.909,-0.282,0.164,0.105,0.451,0.164
0.522,0.663,0.832,1.010,0.521,0.803,0.293,0.924,0.670,0.440,0.685,0.842,0.630,1.057,-0.049,0.207,0.122,0.290,0.306
0.381,0.448,0.943,0.842,0.212,0.638,0.195,0.651,0.530,0.598,0.533,0.604,0.318,0.892,-0.176,0.192,0.003,0.161,0.130
0.540,0.390,0.824,0.757,0.191,0.602,0.223,0.694,0.408,0.411,0.415,0.407,0.119,0.841,-0.098,0.343,-0.011,0.189,0.147
0.335,0.411,0.765,0.631,0.066,0.603,-0.072,0.609,0.357,0.356,0.346,0.410,0.022,0.719,-0.299,-0.008,-0.053,0.060,0.008
0.418,0.296,0.746,0.783,0.228,0.553,-0.099,0.697,0.532,0.451,0.412,0.430,0.149,0.868,-0.276,0.004,-0.130,-0.128,-0.014
0.196,0.222,0.547,0.524,0.004,0.432,-0.111,0.579,0.303,0.228,0.306,0.356,0.048,0.724,-0.770,-0.191,-0.205,0.022,-0.012
0.130,0.264,0.331,0.522,-0.180,0.198,-0.342,0.545,0.215,0.264,0.268,0.262,0.107,0.624,-0.549,-0.356,-0.302,-0.066,-0.414
0.037,-0.004,0.339,0.368,-0.130,0.199,-0.302,0.532,0.100,-0.086,0.190,0.108,-0.064,0.598,-0.640,-0.421,-0.324,-0.115,-0.485
0.021,-0.225,0.164,0.158,-0.278,0.117,-0.460,0.226,-0.100,-0.177,0.036,-0.067,-0.261,0.148,-0.815,-0.390,-0.488,-0.401,-0.597
-0.070,-0.105,0.163,0.293,-0.377,0.139,-0.305,0.333,-0.089,-0.139,0.014,-0.033,-0.182,0.538,-0.796,-0.130,-0.360,-0.173,-0.692
-0.192,-0.018,0.217,0.242,-0.494,0.081,-0.409,0.186,0.047,-0.029,-0.064,0.090,-0.142,0.393,-0.774,-0.339,-0.673,-0.137,-0.533
-0.387,-0.267,0.189,0.090,-0.558,-0.211,-0.664,-0.032,-0.301,-0.084,-0.218,-0.134,-0.277,0.187,-0.713,-0.432,-0.630,-0.202,-0.741
-0.244,-0.235,-0.059,0.026,-0.252,-0.006,-0.649,0.010,-0.313,-0.168,-0.334,-0.220,-0.402,0.259,-0.894,-0.441,-0.772,-0.454,-0.289
-0.269,-0.057,0.011,0.155,-0.379,0.022,-0.491,0.137,-0.071,0.008,-0.231,-0.127,-0.470,0.198,-0.898,-0.570,-0.611,-0.391,-0.561
0.057,0.097,0.362,0.345,-0.327,0.182,-0.258,0.282,0.067,0.111,-0.014,0.132,-0.247,0.452,-0.581,-0.292,-0.291,-0.126,-0.357
-0.131,0.069,0.336,0.298,-0.369,0.086,-0.457,0.398,0.127,0.047,0.090,0.105,-0.176,0.486,-0.644,-0.246,-0.336,-0.302,-0.481
-0.108,-0.000,0.283,0.274,-0.261,0.231,-0.307,0.337,0.114,0.101,0.019,0.077,-0.101,0.480,-0.609,-0.276,-0.463,-0.262,-0.240
-0.301,-0.109,0.149,0.243,-0.424,-0.023,-0.183,0.144,-0.180,-0.303,-0.093,-0.120,-0.230,0.357,-0.639,-0.361,-0.665,-0.171,-0.632
0.054,0.106,0.338,0.414,-0.046,0.197,-0.355,0.314,0.051,-0.007,0.058,-0.051,0.004,0.595,-0.535,-0.446,-0.408,0.105,-0.334
-0.045,0.183,0.422,0.562,-0.074,0.389,-0.247,0.352,0.122,0.113,0.225,0.135,0.073,0.710,-0.231,0.036,-0.461,0.057,-0.235
0.040,0.138,0.529,0.499,-0.266,0.329,-0.167,0.338,0.163,0.266,0.172,0.169,-0.176,0.655,-0.448,-0.028,-0.257,-0.000,-0.327
0.147,0.213,0.438,0.432,0.045,0.342,-0.359,0.363,0.185,0.053,0.181,0.206,-0.017,0.633,-0.410,0.107,-0.434,-0.022,-0.254
0.126,0.181,0.314,0.389,-0.089,0.303,-0.257,0.507,0.336,0.127,0.095,0.191,0.068,0.536,-0.550,-0.070,-0.377,0.019,-0.215
-0.152,0.136,0.312,0.275,-0.301,0.062,-0.695,0.337,-0.121,-0.048,-0.012,-0.159,-0.327,0.477,-0.686,-0.393,-0.508,-0.282,-0.476
-0.275,0.249,0.250,0.315,-0.218,0.159,-0.578,0.242,0.016,-0.054,-0.166,-0.085,-0.141,0.349,-0.787,-0.428,-0.533,-0.321,-0.380
0.037,0.143,0.245,0.315,-0.261,0.376,-0.314,0.482,0.286,0.162,0.042,0.267,0.015,0.447,-0.509,-0.292,-0.457,-0.058,-0.176
0.121,0.081,0.222,0.373,-0.086,0.161,-0.611,0.326,0.062,0.116,-0.032,-0.020,-0.246,0.556,-0.693,-0.396,-0.442,-0.157,-0.344
-0.385,-0.233,0.088,0.104,-0.508,-0.058,-0.527,0.088,-0.079,-0.115,-0.211,0.018,-0.296,0.204,-0.829,-0.504,-0.732,-0.330,-0.453
-0.266,-0.140,0.106,0.128,-0.478,-0.113,-0.556,0.041,-0.125,-0.338,-0.249,-0.206,-0.327,0.149,-0.815,-0.549,-0.618,-0.411,-0.470
-0.042,-0.057,0.081,0.301,-0.403,0.013,-0.665,-0.017,-0.065,-0.278,-0.132,0.019,-0.278,0.354,-0.808,-0.378,-0.551,-0.482,-0.674
-0.268,-0.187,0.029,0.249,-0.306,-0.073,-0.572,0.068,0.032,-0.231,-0.118,-0.196,-0.380,0.258,-0.856,-0.384,-0.633,-0.343,-0.509
-0.254,-0.031,0.119,0.231,-0.499,-0.128,-0.642,0.023,-0.144,-0.154,0.037,-0.069,-0.279,0.297,-0.754,-0.485,-0.527,-0.360,-0.705
-0.182,-0.001,0.146,0.210,-0.310,-0.015,-0.539,0.251,-0.123,-0.229,-0.195,-0.015,-0.350,0.278,-0.757,-0.450,-0.538,-0.339,-0.616
-0.499,-0.355,-0.205,-0.096,-0.725,-0.477,-0.936,-0.093,-0.433,-0.535,-0.429,-0.249,-0.711,0.014,-0.966,-0.867,-0.856,-0.797,-0.856
-0.432,-0.345,-0.053,-0.033,-0.615,-0.217,-0.732,-0.031,-0.265,-0.559,-0.360,-0.363,-0.609,-0.048,-0.800,-0.765,-0.797,-0.645,-0.948
-0.377,-0.314,-0.141,-0.124,-0.618,-0.276,-0.771,-0.047,-0.198,-0.405,-0.335,-0.219,-0.372,0.091,-0.918,-0.863,-0.668,-0.556,-0.669
-0.355,-0.431,-0.068,-0.154,-0.550,-0.065,-0.552,-0.096,-0.336,-0.271,-0.336,-0.317,-0.388,0.137,-0.781,-0.742,-0.622,-0.654,-0.579
-0.461,-0.353,0.080,-0.064,-0.598,-0.169,-0.727,-0.038,-0.204,-0.207,-0.273,-0.213,-0.427,0.188,-0.875,-0.633,-0.511,-0.582,-0.491
-0.291,0.048,0.071,0.290,-0.254,-0.010,-0.478,0.283,0.064,-0.222,-0.186,-0.219,-0.255,0.373,-0.727,-0.285,-0.504,-0.323,-0.526
-0.057,-0.070,0.085,0.258,-0.413,0.016,-0.321,0.182,0.076,-0.139,-0.030,-0.123,-0.246,0.407,-0.602,-0.456,-0.442,-0.353,-0.556
-0.154,0.016,0.199,0.391,-0.247,-0.040,-0.468,0.213,-0.002,-0.295,-0.083,-0.056,-0.167,0.360,-0.834,-0.438,-0.412,-0.397,-0.597
-0.385,-0.330,-0.003,0.053,-0.480,-0.208,-0.575,-0.092,-0.031,-0.123,-0.327,-0.369,-0.425,0.035,-0.882,-0.558,-0.592,-0.484,-0.790
-0.429,-0.249,-0.073,-0.038,-0.490,-0.134,-0.750,0.083,-0.205,-0.522,-0.294,-0.183,-0.410,0.040,-0.937,-0.781,-0.768,-0.580,-0.705
-0.582,-0.451,-0.247,-0.099,-0.528,-0.297,-0.857,-0.145,-0.423,-0.645,-0.418,-0.378,-0.706,-0.058,-1.158,-0.763,-0.973,-0.657,-0.802
-0.536,-0.378,-0.013,-0.313,-0.734,-0.297,-0.542,-0.193,-0.298,-0.329,-0.319,-0.276,-0.668,0.063,-1.057,-0.812,-0.654,-0.672,-0.768
-0.293,-0.229,0.113,0.124,-0.476,-0.111,-0.494,0.037,-0.155,-0.310,-0.273,-0.219,-0.145,0.268,-0.891,-0.553,-0.718,-0.494,-0.613
-0.196,-0.030,0.233,0.318,-0.389,0.042,-0.576,0.219,-0.054,-0.262,-0.049,-0.093,-0.184,0.344,-0.770,-0.375,-0.512,-0.209,-0.620
-0.176,-0.229,0.234,0.233,-0.485,0.021,-0.543,0.056,-0.054,-0.185,-0.096,-0.280,-0.409,0.348,-0.893,-0.499,-0.537,-0.481,-0.718
-0.225,-0.097,0.211,0.104,-0.374,-0.100,-0.341,0.071,-0.019,-0.138,-0.119,-0.108,-0.271,0.337,-0.729,-0.268,-0.663,-0.192,-0.569
-0.279,-0.187,0.062,0.151,-0.468,-0.097,-0.527,-0.013,-0.220,-0.255,-0.195,-0.042,-0.342,0.146,-0.907,-0.386,-0.742,-0.350,-0.466
-0.055,0.051,0.117,0.164,-0.383,-0.013,-0.423,0.209,0.137,-0.240,-0.273,-0.142,-0.234,0.270,-0.867,-0.388,-0.588,-0.306,-0.518
-0.068,0.124,0.304,0.328,-0.362,0.124,-0.320,0.283,-0.030,-0.107,-0.114,0.050,-0.101,0.372,-0.830,-0.205,-0.421,-0.289,-0.639
-0.043,0.046,0.090,0.272,-0.153,0.030,-0.553,0.274,0.119,-0.067,-0.184,-0.192,-0.292,0.403,-0.680,-0.332,-0.348,-0.263,-0.640
-0.145,0.017,0.210,0.391,-0.200,0.160,-0.394,0.283,0.028,-0.097,-0.062,0.039,-0.214,0.363,-0.744,-0.245,-0.265,-0.232,-0.404
-0.040,-0.048,0.133,0.236,-0.367,0.170,-0.603,0.218,0.009,-0.123,-0.172,-0.137,-0.232,0.334,-0.553,-0.288,-0.534,-0.319,-0.529
-0.527,-0.330,-0.136,-0.134,-0.627,-0.181,-0.783,-0.037,-0.369,-0.455,-0.219,-0.353,-0.448,-0.003,-1.132,-0.591,-0.788,-0.561,-0.858
-0.589,-0.449,-0.082,-0.030,-0.594,-0.195,-0.587,-0.075,-0.318,-0.443,-0.328,-0.336,-0.573,0.070,-1.234,-0.531,-0.732,-0.387,-0.788
-0.395,-0.178,-0.216,0.053,-0.637,-0.063,-0.645,-0.015,-0.344,-0.415,-0.292,-0.218,-0.488,0.284,-0.964,-0.488,-0.997,-0.462,-0.866
-0.258,-0.240,-0.107,0.093,-0.584,0.055,-0.491,0.038,-0.163,-0.363,-0.385,-0.172,-0.520,0.070,-0.963,-0.795,-0.712,-0.302,-0.675
-0.358,-0.074,0.017,0.038,-0.385,-0.122,-0.689,0.156,-0.065,-0.147,-0.295,-0.229,-0.218,0.138,-0.876,-0.567,-0.724,-0.464,-0.639
-0.141,-0.200,0.057,0.112,-0.369,-0.177,-0.518,0.123,-0.126,-0.107,-0.293,-0.022,-0.343,0.178,-0.728,-0.688,-0.467,-0.127,-0.714
-0.273,-0.081,0.012,0.025,-0.466,-0.115,-0.464,0.076,-0.071,-0.238,-0.200,-0.078,-0.414,0.238,-1.147,-0.665,-0.695,-0.399,-0.620
-0.196,-0.161,-0.215,-0.096,-0.623,-0.154,-0.727,-0.185,-0.214,-0.391,-0.305,-0.296,-0.507,0.147,-0.983,-0.727,-0.810,-0.500,-0.781
-0.258,-0.204,0.078,0.143,-0.524,-0.044,-0.454,0.070,-0.182,-0.232,-0.109,-0.125,-0.502,0.233,-0.892,-0.569,-0.820,-0.414,-0.674
-0.363,-0.216,0.007,0.097,-0.420,-0.052,-0.547,-0.066,-0.087,-0.224,-0.386,-0.234,-0.474,0.073,-1.091,-0.613,-0.761,-0.304,-0.481
-0.294,-0.228,-0.030,0.098,-0.527,0.025,-0.689,0.144,-0.174,-0.098,-0.182,-0.131,-0.258,0.222,-0.823,-0.465,-0.730,-0.441,-0.720
-0.143,-0.196,0.076,0.082,-0.447,0.081,-0.633,0.030,-0.050,-0.038,-0.075,-0.017,-0.220,0.380,-0.835,-0.415,-0.739,-0.421,-0.771
-0.254,-0.207,0.078,0.052,-0.467,-0.063,-0.741,0.080,0.046,-0.195,-0.222,-0.132,-0.344,0.337,-0.858,-0.426,-0.665,-0.475,-0.670
-0.292,-0.187,0.030,0.064,-0.491,-0.139,-0.444,0.037,-0.135,-0.135,-0.301,-0.252,-0.390,0.119,-0.987,-0.528,-0.793,-0.317,-0.697
-0.190,-0.124,0.100,0.160,-0.237,-0.080,-0.633,0.118,-0.368,-0.157,-0.014,-0.182,-0.368,0.393,-0.620,-0.560,-0.749,-0.254,-0.495
-0.049,-0.082,-0.010,0.296,-0.424,-0.068,-0.532,0.207,-0.073,-0.019,-0.090,0.053,-0.346,0.277,-0.659,-0.546,-0.535,-0.270,-0.545
-0.323,-0.161,0.026,0.173,-0.684,-0.007,-0.750,0.179,-0.033,-0.194,-0.224,-0.089,-0.480,0.233,-0.788,-0.520,-0.600,-0.303,-0.512
-0.252,-0.145,0.158,0.035,-0.608,0.058,-0.724,0.074,0.015,-0.266,-0.236,-0.121,-0.175,0.245,-0.787,-0.476,-0.642,-0.470,-0.553
-0.276,-0.486,-0.226,-0.186,-0.625,-0.347,-0.882,-0.070,-0.313,-0.313,-0.464,-0.407,-0.368,0.001,-1.078,-0.508,-0.717,-0.501,-0.981
-0.578,-0.501,-0.227,-0.099,-0.752,-0.352,-0.935,-0.118,-0.553,-0.477,-0.334,-0.348,-0.622,-0.080,-1.109,-0.821,-0.910,-0.638,-0.874
-0.489,-0.311,-0.235,-0.068,-0.613,-0.150,-0.645,0.007,-0.255,-0.385,-0.373,-0.393,-0.562,0.106,-1.114,-0.755,-0.855,-0.709,-0.721
-0.436,-0.228,0.042,0.031,-0.395,-0.153,-0.859,0.006,-0.317,-0.386,-0.339,-0.342,-0.477,0.130,-1.027,-0.503,-0.619,-0.611,-0.763
-0.144,-0.177,0.192,0.166,-0.302,0.015,-0.356,0.116,-0.028,-0.177,-0.284,-0.059,-0.228,0.259,-0.772,-0.372,-0.421,-0.214,-0.694
-0.333,-0.136,-0.060,0.129,-0.394,-0.033,-0.530,0.185,-0.073,-0.068,-0.182,0.073,-0.225,0.239,-0.914,-0.438,-0.662,-0.353,-0.623
-0.251,-0.174,-0.015,0.060,-0.629,-0.063,-0.618,-0.076,-0.195,-0.189,-0.359,-0.204,-0.407,0.034,-0.936,-0.516,-0.704,-0.592,-0.750
-0.289,-0.295,-0.112,-0.009,-0.707,-0.259,-0.817,-0.087,-0.267,-0.330,-0.269,-0.431,-0.554,0.010,-0.793,-0.820,-0.844,-0.509,-0.722
-0.174,-0.069,0.072,0.146,-0.643,-0.031,-0.705,0.043,-0.182,-0.335,-0.262,-0.169,-0.367,0.089,-0.751,-0.550,-0.615,-0.369,-0.634
-0.064,-0.089,0.108,0.294,-0.091,0.104,-0.378,0.211,-0.087,-0.161,-0.098,-0.171,-0.146,0.502,-0.691,-0.515,-0.426,-0.341,-0.568
-0.098,-0.006,0.236,0.275,-0.398,0.026,-0.450,0.209,-0.035,-0.112,-0.111,0.015,-0.141,0.384,-0.723,-0.355,-0.544,-0.421,-0.317
-0.150,-0.079,0.039,0.175,-0.467,-0.045,-0.612,0.124,-0.112,-0.101,-0.068,-0.177,-0.378,0.362,-0.791,-0.425,-0.617,-0.268,-0.393
-0.120,-0.003,-0.003,0.237,-0.290,0.042,-0.430,0.171,-0.021,0.034,-0.198,0.022,-0.311,0.452,-0.698,-0.349,-0.702,-0.144,-0.322
-0.087,0.009,0.333,0.334,-0.206,0.177,-0.419,0.255,-0.014,-0.047,-0.039,-0.011,-0.205,0.398,-0.727,-0.368,-0.514,-0.242,-0.245
-0.099,-0.231,0.161,0.246,-0.332,0.034,-0.689,0.236,0.106,0.084,0.005,-0.287,-0.191,0.348,-0.606,-0.341,-0.480,-0.378,-0.329
-0.316,-0.121,-0.039,0.128,-0.528,-0.034,-0.757,0.093,-0.066,-0.280,-0.296,-0.014,-0.411,0.282,-0.753,-0.545,-0.817,-0.592,-0.544
-0.174,0.093,0.120,0.353,-0.173,0.141,-0.505,0.294,0.005,0.015,0.029,0.026,-0.155,0.405,-0.603,-0.210,-0.478,-0.141,-0.476
0.104,-0.038,0.216,0.372,-0.342,0.397,-0.499,0.323,0.009,0.251,0.008,0.199,-0.258,0.565,-0.339,-0.218,-0.304,-0.131,-0.397
0.238,0.288,0.443,0.798,-0.022,0.349,-0.182,0.404,0.148,0.315,0.282,0.221,-0.021,0.832,-0.383,-0.150,-0.103,0.078,-0.133
-0.102,0.097,0.267,0.536,-0.150,0.104,-0.336,0.339,0.116,-0.021,0.030,0.117,-0.252,0.511,-0.588,-0.400,-0.359,0.007,-0.485
0.028,0.185,0.228,0.479,-0.304,0.254,-0.324,0.345,0.113,0.024,0.035,0.083,-0.084,0.368,-0.478,-0.335,-0.295,-0.212,-0.332
0.320,0.369,0.407,0.463,-0.024,0.384,-0.183,0.627,0.369,0.362,0.367,0.293,0.160,0.602,-0.455,0.029,-0.063,-0.012,-0.157
0.017,0.127,0.179,0.355,-0.297,0.221,-0.352,0.349,0.035,-0.140,0.101,0.003,-0.066,0.377,-0.772,-0.118,-0.408,-0.211,-0.532
-0.276,-0.053,0.222,0.316,-0.404,0.121,-0.380,0.130,0.051,-0.058,0.186,-0.074,-0.131,0.335,-0.856,-0.215,-0.538,-0.305,-0.460
-0.293,-0.160,0.136,0.183,-0.407,0.029,-0.419,0.218,-0.024,-0.056,-0.005,-0.081,-0.171,0.354,-0.799,-0.420,-0.363,-0.458,-0.401
-0.182,-0.200,0.025,0.229,-0.603,-0.002,-0.949,0.124,0.098,-0.338,-0.051,0.041,-0.263,0.273,-0.573,-0.538,-0.456,-0.195,-0.624
-0.131,-0.036,0.098,0.174,-0.429,0.108,-0.568,0.202,-0.173,-0.094,-0.071,-0.172,-0.183,0.389,-0.624,-0.374,-0.552,-0.332,-0.446
-0.272,-0.085,-0.025,0.095,-0.492,-0.031,-0.418,0.174,-0.059,-0.215,-0.067,-0.242,-0.183,0.200,-0.787,-0.445,-0.506,-0.168,-0.460
-0.064,-0.166,0.090,0.088,-0.560,-0.078,-0.522,0.168,-0.074,-0.165,-0.092,-0.163,-0.206,0.214,-0.665,-0.469,-0.533,-0.514,-0.619
-0.102,-0.001,0.255,0.272,-0.563,0.179,-0.498,0.205,-0.137,-0.292,0.122,-0.031,-0.074,0.460,-0.582,-0.339,-0.483,-0.414,-0.569
0.022,0.154,0.393,0.333,-0.265,0.204,-0.485,0.389,0.010,0.032,0.073,0.104,-0.011,0.563,-0.548,-0.317,-0.448,-0.314,-0.290
0.349,0.231,0.450,0.633,-0.132,0.421,-0.048,0.542,0.340,0.254,0.136,0.272,-0.012,0.623,-0.533,-0.197,-0.269,-0.180,-0.153
0.426,0.536,0.783,0.771,-0.002,0.513,-0.037,0.711,0.486,0.324,0.481,0.427,0.217,0.780,-0.298,0.252,0.046,0.094,0.049
0.281,0.423,0.794,0.740,0.204,0.595,-0.067,0.830,0.509,0.487,0.311,0.494,0.264,0.886,-0.168,0.240,0.015,0.363,-0.179
0.430,0.558,0.789,0.992,0.343,0.666,0.177,0.767,0.699,0.553,0.643,0.714,0.548,1.028,0.002,0.165,0.200,0.490,0.179
0.764,0.876,0.986,1.124,0.539,0.810,0.552,1.019,0.891,0.692,0.726,0.684,0.659,1.194,0.044,0.528,0.497,0.387,0.414
0.780,0.790,0.862,1.041,0.570,1.020,0.234,0.951,0.820,0.765,0.718,0.955,0.574,1.241,0.047,0.420,0.253,0.440,0.355
0.658,0.780,0.790,0.937,0.514,0.740,0.127,1.038,0.677,0.569,0.513,0.571,0.379,1.092,-0.095,0.350,0.219,0.359,0.315
0.462,0.615,0.796,0.792,0.371,0.728,0.121,0.949,0.581,0.425,0.624,0.627,0.426,1.050,-0.096,0.386,0.394,0.281,0.150
0.419,0.530,0.827,0.958,0.292,0.524,0.051,0.732,0.614,0.435,0.411,0.468,0.270,0.958,-0.041,0.265,0.181,0.249,0.189
0.585,0.567,0.773,0.832,0.094,0.720,0.193,0.759,0.698,0.657,0.715,0.758,0.235,0.989,-0.134,0.293,0.213,0.416,0.235
0.669,0.548,0.706,0.979,0.113,0.541,0.100,0.871,0.601,0.502,0.503,0.485,0.276,1.061,-0.206,0.293,0.131,0.431,0.106
0.415,0.525,0.674,0.807,0.139,0.743,-0.039,0.730,0.497,0.467,0.646,0.481,0.314,0.944,-0.352,0.195,0.071,0.207,-0.044
0.504,0.737,0.814,0.900,0.250,0.878,0.237,0.797,0.702,0.721,0.667,0.744,0.546,1.165,-0.094,0.377,0.050,0.391,0.082
0.531,0.694,0.816,0.921,0.475,0.858,0.111,0.777,0.736,0.626,0.557,0.536,0.283,1.154,-0.026,0.269,0.045,0.348,0.112
0.575,0.536,0.722,0.803,0.068,0.592,0.081,0.719,0.548,0.518,0.544,0.559,0.313,1.141,-0.061,0.338,0.041,0.212,0.069
0.592,0.582,0.726,0.937,0.090,0.544,0.091,0.827,0.805,0.572,0.681,0.521,0.304,0.944,-0.128,0.189,0.147,0.101,0.035
0.450,0.447,0.602,0.783,0.124,0.630,-0.016,0.753,0.716,0.433,0.538,0.419,0.258,0.969,-0.364,0.013,-0.052,0.275,-0.132
0.469,0.501,0.585,0.592,0.214,0.537,0.168,0.643,0.733,0.379,0.533,0.466,0.337,0.913,-0.259,0.059,0.256,0.222,0.048
0.281,0.377,0.634,0.753,0.162,0.272,-0.058,0.682,0.614,0.319,0.384,0.251,0.229,0.607,-0.162,0.186,-0.094,0.147,-0.029
0.249,0.202,0.466,0.590,0.079,0.373,0.016,0.728,0.328,0.216,0.203,0.355,0.043,0.764,-0.371,-0.134,-0.310,0.230,-0.105
0.192,0.161,0.434,0.606,-0.063,0.293,-0.011,0.627,0.251,0.266,0.056,0.428,0.050,0.719,-0.418,-0.014,-0.228,0.093,-0.070
0.061,0.235,0.315,0.386,-0.006,0.385,-0.100,0.391,0.160,0.123,0.035,0.361,-0.160,0.577,-0.459,-0.014,-0.338,-0.015,-0.205
-0.150,-0.023,0.146,0.211,-0.541,0.022,-0.482,0.152,-0.125,-0.175,-0.206,-0.132,-0.271,0.420,-0.805,-0.275,-0.532,-0.362,-0.463
-0.244,-0.048,0.171,0.194,-0.488,-0.079,-0.565,0.274,0.010,-0.021,-0.088,-0.002,-0.116,0.386,-0.813,-0.277,-0.449,-0.361,-0.594
0.138,0.226,0.482,0.471,0.049,0.363,-0.172,0.464,0.220,0.228,0.016,0.444,0.019,0.649,-0.385,-0.156,-0.380,0.038,-0.319
0.511,0.540,0.682,0.701,0.069,0.558,-0.019,0.709,0.422,0.433,0.393,0.365,0.252,0.918,-0.138,0.053,-0.042,0.109,0.000
0.230,0.446,0.681,0.724,0.168,0.523,-0.105,0.688,0.453,0.319,0.222,0.365,0.240,1.039,-0.262,-0.001,-0.120,0.147,-0.175
0.097,0.157,0.463,0.559,-0.039,0.305,-0.260,0.466,0.278,0.089,-0.012,0.367,0.018,0.690,-0.423,-0.235,-0.050,-0.045,-0.232
-0.219,0.150,0.293,0.210,-0.326,-0.026,-0.403,0.191,0.098,0.030,0.021,0.045,-0.272,0.395,-0.523,-0.330,-0.314,-0.189,-0.452
-0.303,-0.069,-0.033,0.115,-0.477,-0.144,-0.675,-0.065,-0.324,-0.149,-0.218,-0.270,-0.351,0.332,-0.797,-0.514,-0.551,-0.728,-0.673
-0.377,-0.166,-0.149,0.118,-0.486,-0.107,-0.683,0.079,-0.295,-0.372,-0.223,-0.198,-0.373,0.079,-0.930,-0.537,-0.605,-0.464,-0.584
-0.264,-0.069,-0.054,0.125,-0.428,-0.047,-0.689,-0.042,-0.144,-0.125,-0.162,0.018,-0.368,0.323,-0.796,-0.763,-0.593,-0.298,-0.643
-0.121,-0.039,0.057,0.261,-0.411,0.132,-0.595,0.208,-0.046,-0.115,-0.113,-0.046,-0.323,0.270,-0.696,-0.547,-0.594,-0.222,-0.600
-0.017,0.180,0.329,0.324,-0.224,0.223,-0.431,0.367,0.059,-0.036,0.139,-0.034,-0.014,0.516,-0.393,-0.143,-0.315,-0.011,-0.304
-0.070,0.158,0.221,0.343,-0.174,0.142,-0.394,0.369,0.173,-0.069,0.200,0.170,0.056,0.707,-0.439,-0.143,-0.171,-0.061,-0.169
0.092,0.133,0.401,0.336,-0.206,0.252,-0.331,0.425,0.083,0.012,0.201,0.102,-0.036,0.570,-0.548,-0.118,-0.476,-0.239,-0.171
0.136,0.177,0.410,0.366,-0.033,0.331,-0.284,0.316,0.197,0.050,0.172,0.218,-0.127,0.549,-0.444,-0.238,-0.369,-0.118,-0.202
0.075,0.172,0.347,0.420,-0.021,0.270,-0.271,0.378,0.369,0.324,0.108,0.178,0.051,0.658,-0.355,-0.322,-0.223,0.013,-0.097
0.104,0.076,0.467,0.494,-0.045,0.214,-0.194,0.354,0.206,0.138,0.126,0.353,0.082,0.640,-0.537,-0.231,-0.317,-0.123,-0.191
0.110,0.105,0.365,0.488,-0.024,0.222,-0.232,0.358,0.353,0.003,0.169,0.155,-0.052,0.504,-0.444,-0.257,-0.288,-0.196,-0.306
0.092,0.003,0.229,0.367,-0.200,0.080,-0.159,0.288,0.399,-0.061,-0.011,0.107,-0.102,0.497,-0.480,-0.192,-0.368,-0.304,-0.504
0.127,0.168,0.490,0.510,0.050,0.423,0.140,0.507,0.279,0.170,0.162,0.304,0.043,0.726,-0.385,-0.124,-0.220,-0.080,-0.144
0.032,0.035,0.338,0.305,0.013,0.373,-0.224,0.438,0.232,0.227,0.039,0.260,-0.088,0.611,-0.592,-0.255,-0.353,0.127,-0.289
0.116,0.160,0.594,0.511,0.117,0.425,-0.251,0.499,0.292,0.247,0.079,0.333,-0.142,0.601,-0.556,-0.207,-0.320,0.095,-0.179
0.205,0.322,0.560,0.633,0.088,0.543,-0.193,0.566,0.512,0.407,0.312,0.333,0.312,0.796,-0.357,-0.068,-0.279,0.128,0.013
0.151,0.374,0.362,0.629,0.117,0.359,-0.091,0.508,0.310,0.216,0.358,0.352,0.180,0.774,-0.302,-0.052,-0.222,0.082,-0.001
0.160,0.185,0.299,0.335,-0.197,0.298,-0.416,0.461,0.301,0.031,0.007,0.246,0.061,0.571,-0.643,-0.071,-0.345,0.112,-0.172
0.259,0.255,0.560,0.596,0.002,0.382,-0.231,0.551,0.303,0.268,0.091,0.354,0.022,0.821,-0.414,0.024,-0.328,0.035,-0.062
0.111,0.390,0.455,0.688,-0.082,0.431,-0.220,0.609,0.426,0.265,0.174,0.432,0.022,0.794,-0.352,0.023,-0.147,0.165,-0.173
0.274,0.258,0.640,0.578,0.032,0.352,-0.135,0.568,0.233,0.201,0.111,0.271,0.036,0.651,-0.455,-0.144,-0.221,0.044,-0.206
0.257,0.232,0.599,0.670,0.059,0.306,-0.037,0.431,0.308,0.248,0.211,0.186,0.088,0.673,-0.548,-0.237,-0.327,0.010,-0.201
0.313,0.445,0.764,0.794,0.193,0.443,-0.040,0.698,0.526,0.384,0.351,0.468,0.186,0.872,-0.340,0.147,-0.069,0.343,0.041
0.052,0.185,0.364,0.494,-0.142,0.212,-0.049,0.290,0.077,0.073,0.128,0.171,-0.058,0.496,-0.386,-0.172,-0.281,-0.033,-0.230
