0.042,0.039,0.059,0.058,0.037,0.050,0.028,0.062,0.034,0.030,0.030,0.036,0.036,0.061,0.028,0.029,0.025,0.038,0.031,0.047,0.036,0.042,0.027,0.065,0.029
0.044,0.045,0.055,0.062,0.039,0.042,0.026,0.058,0.034,0.031,0.034,0.040,0.041,0.059,0.032,0.023,0.026,0.035,0.023,0.050,0.036,0.039,0.025,0.061,0.038
0.045,0.040,0.068,0.053,0.037,0.040,0.022,0.066,0.034,0.034,0.028,0.040,0.042,0.061,0.027,0.021,0.021,0.035,0.033,0.048,0.037,0.043,0.024,0.069,0.034
0.038,0.043,0.060,0.061,0.036,0.040,0.022,0.065,0.030,0.038,0.031,0.044,0.041,0.051,0.026,0.022,0.027,0.042,0.026,0.055,0.035,0.044,0.026,0.065,0.032
0.044,0.042,0.066,0.054,0.035,0.038,0.023,0.062,0.031,0.036,0.027,0.043,0.035,0.051,0.025,0.021,0.030,0.036,0.033,0.054,0.037,0.044,0.035,0.067,0.030
0.043,0.037,0.057,0.060,0.037,0.037,0.028,0.065,0.033,0.030,0.034,0.041,0.039,0.059,0.029,0.025,0.025,0.038,0.032,0.049,0.039,0.039,0.030,0.062,0.033
0.046,0.034,0.058,0.056,0.041,0.040,0.026,0.059,0.032,0.036,0.028,0.043,0.034,0.064,0.027,0.026,0.028,0.037,0.036,0.049,0.043,0.035,0.032,0.061,0.030
0.045,0.043,0.051,0.060,0.037,0.042,0.026,0.062,0.032,0.036,0.025,0.048,0.034,0.062,0.028,0.025,0.023,0.041,0.031,0.049,0.036,0.038,0.024,0.068,0.034
0.042,0.041,0.059,0.064,0.035,0.045,0.024,0.063,0.033,0.038,0.025,0.043,0.039,0.058,0.023,0.028,0.030,0.037,0.025,0.051,0.038,0.038,0.023,0.065,0.034
0.040,0.036,0.048,0.064,0.030,0.051,0.033,0.063,0.032,0.033,0.034,0.037,0.038,0.062,0.028,0.025,0.026,0.037,0.032,0.047,0.036,0.043,0.027,0.064,0.035
0.044,0.043,0.055,0.063,0.029,0.050,0.035,0.069,0.032,0.035,0.035,0.038,0.042,0.052,0.023,0.023,0.029,0.035,0.026,0.042,0.042,0.039,0.028,0.058,0.031
0.046,0.041,0.060,0.056,0.037,0.049,0.026,0.065,0.035,0.031,0.032,0.037,0.048,0.052,0.024,0.027,0.029,0.039,0.034,0.045,0.038,0.036,0.025,0.063,0.026
0.047,0.043,0.049,0.055,0.036,0.046,0.028,0.067,0.031,0.033,0.028,0.042,0.040,0.057,0.029,0.027,0.035,0.040,0.031,0.046,0.027,0.037,0.026,0.069,0.029
0.035,0.035,0.059,0.056,0.037,0.048,0.032,0.065,0.032,0.033,0.027,0.042,0.040,0.060,0.026,0.021,0.036,0.036,0.029,0.044,0.041,0.040,0.027,0.068,0.031
0.036,0.036,0.066,0.058,0.034,0.043,0.028,0.068,0.038,0.025,0.033,0.032,0.046,0.064,0.028,0.030,0.032,0.039,0.033,0.041,0.038,0.037,0.027,0.060,0.027
0.045,0.038,0.057,0.057,0.033,0.042,0.026,0.057,0.036,0.042,0.031,0.037,0.036,0.062,0.026,0.024,0.033,0.043,0.034,0.049,0.041,0.034,0.029,0.059,0.029
0.042,0.037,0.048,0.055,0.037,0.043,0.031,0.062,0.028,0.034,0.032,0.031,0.041,0.066,0.033,0.027,0.031,0.047,0.030,0.042,0.041,0.043,0.026,0.064,0.028
0.037,0.040,0.054,0.057,0.039,0.048,0.027,0.062,0.035,0.033,0.033,0.032,0.038,0.052,0.033,0.026,0.031,0.039,0.033,0.044,0.034,0.039,0.028,0.068,0.037
0.043,0.037,0.058,0.053,0.036,0.045,0.031,0.062,0.035,0.033,0.031,0.040,0.038,0.056,0.033,0.029,0.032,0.041,0.030,0.047,0.032,0.038,0.025,0.064,0.031
0.043,0.036,0.068,0.060,0.041,0.044,0.027,0.054,0.032,0.034,0.029,0.042,0.036,0.057,0.032,0.030,0.031,0.033,0.034,0.050,0.035,0.037,0.021,0.065,0.030
0.040,0.034,0.059,0.065,0.040,0.051,0.024,0.063,0.034,0.039,0.034,0.037,0.037,0.061,0.031,0.022,0.026,0.034,0.036,0.045,0.036,0.037,0.026,0.060,0.027
0.035,0.040,0.058,0.064,0.033,0.050,0.027,0.063,0.034,0.039,0.032,0.041,0.040,0.053,0.032,0.023,0.029,0.038,0.026,0.047,0.036,0.039,0.027,0.065,0.026
0.041,0.037,0.062,0.068,0.037,0.047,0.022,0.059,0.038,0.041,0.023,0.036,0.040,0.048,0.031,0.025,0.022,0.038,0.029,0.049,0.037,0.047,0.026,0.069,0.029
0.043,0.041,0.060,0.059,0.037,0.037,0.029,0.064,0.039,0.032,0.024,0.033,0.037,0.063,0.034,0.025,0.027,0.040,0.034,0.048,0.036,0.047,0.028,0.058,0.028
0.045,0.035,0.055,0.062,0.035,0.045,0.025,0.061,0.038,0.029,0.030,0.034,0.037,0.056,0.029,0.024,0.025,0.036,0.036,0.046,0.041,0.048,0.032,0.061,0.034
0.043,0.041,0.058,0.058,0.029,0.047,0.028,0.067,0.033,0.029,0.030,0.037,0.033,0.055,0.030,0.024,0.032,0.038,0.033,0.047,0.042,0.042,0.028,0.066,0.028
0.045,0.036,0.049,0.060,0.030,0.048,0.032,0.069,0.028,0.031,0.030,0.041,0.034,0.057,0.029,0.025,0.036,0.040,0.036,0.042,0.048,0.037,0.030,0.060,0.027
0.042,0.037,0.049,0.056,0.030,0.045,0.024,0.065,0.030,0.036,0.034,0.046,0.032,0.061,0.032,0.025,0.036,0.038,0.032,0.047,0.038,0.049,0.022,0.065,0.032
0.047,0.032,0.056,0.052,0.037,0.048,0.030,0.062,0.031,0.032,0.031,0.043,0.037,0.057,0.031,0.027,0.034,0.039,0.026,0.046,0.045,0.036,0.021,0.073,0.028
0.054,0.033,0.055,0.067,0.034,0.042,0.036,0.064,0.033,0.035,0.030,0.034,0.038,0.053,0.026,0.022,0.031,0.037,0.030,0.047,0.043,0.035,0.025,0.061,0.035
0.044,0.040,0.061,0.060,0.033,0.042,0.030,0.063,0.034,0.035,0.031,0.029,0.037,0.059,0.024,0.026,0.019,0.049,0.030,0.052,0.037,0.039,0.025,0.073,0.032
0.042,0.043,0.062,0.056,0.031,0.042,0.028,0.064,0.036,0.037,0.027,0.035,0.039,0.056,0.024,0.030,0.026,0.040,0.028,0.054,0.040,0.037,0.020,0.069,0.034
0.043,0.038,0.059,0.059,0.033,0.044,0.032,0.057,0.034,0.031,0.024,0.031,0.032,0.063,0.032,0.028,0.022,0.047,0.026,0.051,0.042,0.042,0.025,0.073,0.032
0.047,0.036,0.052,0.059,0.032,0.045,0.033,0.057,0.038,0.032,0.028,0.037,0.040,0.064,0.030,0.028,0.026,0.043,0.026,0.049,0.036,0.043,0.025,0.065,0.029
0.041,0.035,0.052,0.061,0.035,0.052,0.032,0.053,0.035,0.038,0.033,0.036,0.045,0.061,0.028,0.031,0.023,0.038,0.028,0.046,0.039,0.036,0.026,0.070,0.026
0.043,0.038,0.052,0.058,0.038,0.050,0.026,0.061,0.031,0.034,0.038,0.037,0.043,0.055,0.029,0.026,0.021,0.041,0.028,0.051,0.039,0.037,0.028,0.069,0.028
0.043,0.038,0.050,0.062,0.032,0.043,0.030,0.062,0.034,0.031,0.029,0.039,0.039,0.057,0.027,0.025,0.027,0.042,0.029,0.050,0.044,0.038,0.033,0.066,0.030
0.040,0.036,0.052,0.063,0.035,0.045,0.027,0.063,0.031,0.029,0.025,0.038,0.037,0.059,0.027,0.027,0.031,0.037,0.036,0.055,0.037,0.049,0.029,0.064,0.029
0.044,0.032,0.054,0.062,0.034,0.043,0.031,0.064,0.034,0.028,0.029,0.038,0.037,0.063,0.035,0.028,0.030,0.042,0.028,0.051,0.032,0.043,0.026,0.057,0.034
0.046,0.037,0.063,0.060,0.031,0.039,0.032,0.063,0.039,0.035,0.029,0.039,0.034,0.051,0.032,0.029,0.028,0.042,0.028,0.049,0.037,0.040,0.025,0.066,0.026
0.045,0.033,0.056,0.059,0.035,0.046,0.026,0.071,0.044,0.036,0.033,0.038,0.032,0.053,0.025,0.024,0.030,0.042,0.027,0.043,0.037,0.049,0.027,0.061,0.032
0.050,0.041,0.060,0.060,0.032,0.050,0.028,0.065,0.038,0.031,0.033,0.044,0.036,0.054,0.026,0.026,0.024,0.035,0.034,0.034,0.040,0.041,0.025,0.060,0.035
0.048,0.040,0.062,0.059,0.034,0.050,0.030,0.066,0.034,0.031,0.030,0.043,0.035,0.054,0.029,0.025,0.024,0.034,0.030,0.041,0.038,0.038,0.026,0.069,0.030
0.048,0.035,0.067,0.059,0.030,0.044,0.035,0.070,0.031,0.032,0.031,0.042,0.033,0.060,0.026,0.032,0.025,0.042,0.030,0.048,0.034,0.036,0.024,0.059,0.030
0.040,0.038,0.055,0.060,0.038,0.055,0.031,0.066,0.034,0.031,0.034,0.038,0.033,0.051,0.031,0.025,0.027,0.042,0.026,0.048,0.036,0.034,0.028,0.067,0.028
0.042,0.039,0.060,0.064,0.039,0.047,0.034,0.061,0.033,0.037,0.034,0.032,0.033,0.059,0.026,0.028,0.026,0.036,0.028,0.050,0.036,0.031,0.031,0.067,0.029
0.043,0.037,0.057,0.065,0.041,0.045,0.033,0.060,0.036,0.030,0.033,0.031,0.036,0.053,0.031,0.026,0.026,0.038,0.036,0.049,0.036,0.034,0.026,0.067,0.030
0.047,0.035,0.051,0.064,0.040,0.043,0.028,0.063,0.044,0.030,0.034,0.037,0.034,0.058,0.031,0.026,0.023,0.039,0.028,0.051,0.035,0.039,0.022,0.068,0.030
0.048,0.037,0.058,0.063,0.033,0.048,0.027,0.063,0.036,0.029,0.034,0.040,0.038,0.062,0.028,0.025,0.025,0.043,0.026,0.048,0.034,0.039,0.022,0.066,0.028
0.043,0.038,0.056,0.064,0.038,0.039,0.028,0.058,0.032,0.034,0.032,0.040,0.042,0.056,0.024,0.031,0.026,0.039,0.026,0.047,0.038,0.045,0.025,0.067,0.032
0.055,0.039,0.060,0.066,0.035,0.048,0.028,0.054,0.037,0.029,0.034,0.037,0.040,0.057,0.023,0.025,0.023,0.040,0.025,0.056,0.031,0.041,0.025,0.062,0.029
0.052,0.034,0.052,0.066,0.036,0.050,0.028,0.060,0.032,0.030,0.032,0.037,0.038,0.051,0.025,0.022,0.034,0.041,0.034,0.046,0.040,0.046,0.023,0.058,0.033
0.048,0.032,0.057,0.066,0.039,0.043,0.025,0.064,0.032,0.033,0.033,0.036,0.038,0.059,0.028,0.022,0.035,0.038,0.029,0.039,0.036,0.042,0.032,0.063,0.032
0.044,0.036,0.057,0.055,0.034,0.040,0.027,0.057,0.035,0.042,0.035,0.042,0.036,0.055,0.029,0.032,0.030,0.037,0.030,0.047,0.038,0.042,0.029,0.062,0.029
0.038,0.037,0.060,0.059,0.037,0.051,0.029,0.053,0.029,0.040,0.035,0.037,0.036,0.053,0.030,0.032,0.027,0.041,0.031,0.047,0.039,0.037,0.026,0.065,0.032
0.042,0.038,0.057,0.059,0.034,0.040,0.029,0.059,0.026,0.037,0.035,0.036,0.042,0.056,0.028,0.024,0.029,0.048,0.036,0.043,0.034,0.034,0.029,0.071,0.035
0.054,0.038,0.057,0.054,0.034,0.049,0.025,0.058,0.032,0.034,0.029,0.040,0.042,0.051,0.030,0.025,0.024,0.042,0.030,0.048,0.037,0.040,0.029,0.063,0.035
0.052,0.042,0.051,0.060,0.042,0.041,0.026,0.062,0.040,0.039,0.026,0.039,0.037,0.051,0.028,0.026,0.028,0.031,0.031,0.047,0.035,0.036,0.025,0.073,0.033
0.041,0.037,0.050,0.060,0.049,0.047,0.026,0.064,0.036,0.039,0.030,0.039,0.039,0.050,0.029,0.024,0.024,0.039,0.028,0.052,0.036,0.042,0.026,0.067,0.026
0.041,0.044,0.047,0.067,0.036,0.045,0.026,0.071,0.032,0.035,0.030,0.035,0.036,0.050,0.029,0.027,0.028,0.038,0.026,0.051,0.041,0.044,0.027,0.067,0.025
0.043,0.040,0.054,0.063,0.040,0.044,0.030,0.060,0.031,0.035,0.034,0.035,0.037,0.057,0.031,0.031,0.030,0.037,0.028,0.040,0.034,0.044,0.023,0.070,0.030
0.045,0.036,0.052,0.062,0.039,0.041,0.024,0.060,0.034,0.034,0.031,0.039,0.041,0.058,0.032,0.030,0.029,0.040,0.032,0.041,0.037,0.038,0.027,0.069,0.030
0.046,0.036,0.057,0.065,0.040,0.036,0.026,0.062,0.030,0.032,0.027,0.042,0.042,0.058,0.028,0.033,0.027,0.041,0.029,0.049,0.033,0.044,0.025,0.063,0.028
0.054,0.034,0.060,0.048,0.040,0.040,0.025,0.061,0.036,0.036,0.025,0.042,0.043,0.065,0.026,0.027,0.025,0.040,0.029,0.054,0.031,0.040,0.026,0.062,0.031
0.048,0.034,0.052,0.055,0.036,0.046,0.027,0.066,0.032,0.034,0.030,0.035,0.049,0.058,0.023,0.024,0.025,0.041,0.027,0.045,0.035,0.044,0.031,0.070,0.032
0.048,0.034,0.059,0.060,0.034,0.041,0.025,0.063,0.038,0.033,0.031,0.035,0.044,0.053,0.028,0.020,0.029,0.042,0.027,0.046,0.037,0.039,0.030,0.065,0.036
0.045,0.031,0.054,0.061,0.036,0.042,0.029,0.065,0.035,0.038,0.036,0.044,0.046,0.047,0.031,0.020,0.026,0.037,0.026,0.048,0.034,0.036,0.029,0.064,0.039
0.043,0.037,0.054,0.061,0.044,0.038,0.030,0.059,0.037,0.029,0.032,0.032,0.039,0.057,0.034,0.027,0.026,0.039,0.028,0.051,0.033,0.041,0.028,0.065,0.036
0.041,0.035,0.068,0.068,0.037,0.039,0.033,0.063,0.033,0.031,0.033,0.032,0.031,0.064,0.034,0.024,0.026,0.034,0.025,0.051,0.037,0.038,0.025,0.065,0.032
0.037,0.034,0.055,0.058,0.045,0.044,0.030,0.064,0.031,0.034,0.026,0.035,0.042,0.067,0.029,0.026,0.028,0.038,0.031,0.048,0.038,0.036,0.025,0.065,0.030
0.040,0.038,0.063,0.060,0.037,0.043,0.025,0.064,0.037,0.042,0.028,0.034,0.038,0.062,0.031,0.026,0.032,0.042,0.027,0.047,0.028,0.040,0.022,0.065,0.028
0.044,0.042,0.061,0.056,0.037,0.044,0.022,0.060,0.037,0.038,0.030,0.037,0.037,0.060,0.029,0.027,0.027,0.040,0.026,0.048,0.037,0.035,0.026,0.067,0.033
0.037,0.042,0.055,0.060,0.039,0.047,0.024,0.061,0.037,0.040,0.026,0.037,0.035,0.053,0.029,0.027,0.030,0.034,0.026,0.057,0.039,0.042,0.023,0.068,0.031
0.042,0.033,0.059,0.055,0.041,0.040,0.024,0.057,0.031,0.039,0.031,0.039,0.040,0.059,0.028,0.029,0.030,0.037,0.026,0.053,0.033,0.043,0.025,0.066,0.039
0.038,0.036,0.057,0.054,0.037,0.050,0.028,0.063,0.033,0.037,0.031,0.033,0.042,0.053,0.031,0.029,0.028,0.038,0.025,0.055,0.034,0.043,0.026,0.063,0.035
0.045,0.040,0.059,0.064,0.037,0.043,0.026,0.064,0.035,0.028,0.031,0.037,0.035,0.059,0.028,0.029,0.025,0.035,0.031,0.052,0.033,0.047,0.024,0.063,0.029
0.041,0.032,0.071,0.059,0.040,0.044,0.029,0.065,0.036,0.028,0.028,0.041,0.037,0.060,0.024,0.023,0.027,0.041,0.031,0.046,0.034,0.042,0.026,0.066,0.028
0.042,0.036,0.061,0.060,0.034,0.042,0.028,0.064,0.039,0.031,0.025,0.042,0.038,0.060,0.032,0.029,0.028,0.044,0.028,0.053,0.035,0.037,0.025,0.060,0.029
0.044,0.040,0.060,0.068,0.026,0.044,0.030,0.064,0.036,0.036,0.025,0.039,0.033,0.059,0.025,0.030,0.028,0.043,0.030,0.047,0.038,0.038,0.021,0.068,0.027
