0.515,0.525,0.660,0.514,-0.050,0.577,0.067,0.588,0.448,0.311,0.227,0.214,-0.127,0.655,-0.158,-0.268
0.461,0.247,0.512,0.658,0.106,0.500,-0.043,0.536,0.364,0.313,0.208,0.346,-0.149,0.689,-0.242,-0.538
0.465,0.272,0.561,0.643,-0.035,0.232,0.052,0.672,0.315,0.202,0.210,0.301,-0.055,0.720,-0.359,-0.275
0.513,0.388,0.697,0.568,0.221,0.328,0.167,0.689,0.422,0.323,0.104,0.439,0.032,0.832,-0.339,-0.212
0.548,0.271,0.477,0.519,0.067,0.323,0.120,0.611,0.318,0.095,0.023,0.135,-0.074,0.657,-0.419,-0.367
0.303,0.259,0.471,0.467,0.107,0.412,0.036,0.498,0.279,0.105,0.051,0.218,-0.075,0.666,-0.319,-0.327
0.523,0.260,0.499,0.495,0.053,0.185,0.072,0.577,0.213,0.031,0.028,0.144,-0.100,0.753,-0.362,-0.361
0.412,0.176,0.465,0.703,0.098,0.422,0.033,0.495,0.307,0.195,0.149,0.127,-0.184,0.625,-0.370,-0.466
0.367,0.339,0.606,0.507,0.134,0.374,0.016,0.482,0.074,0.254,0.081,0.119,-0.077,0.591,-0.380,-0.457
0.371,0.358,0.576,0.504,0.087,0.540,0.092,0.566,0.221,0.135,0.032,0.255,-0.037,0.563,-0.274,-0.455
0.448,0.420,0.536,0.657,0.144,0.563,-0.002,0.541,0.425,0.240,0.035,0.219,-0.032,0.602,-0.218,-0.407
0.380,0.340,0.451,0.545,0.037,0.273,-0.032,0.495,0.177,0.176,0.050,0.169,-0.128,0.659,-0.367,-0.416
0.214,0.313,0.437,0.435,-0.082,0.272,-0.079,0.403,0.115,0.086,0.090,0.105,-0.223,0.506,-0.407,-0.583
0.097,-0.026,0.059,0.158,-0.188,-0.033,-0.342,0.084,-0.182,-0.196,-0.259,-0.043,-0.499,0.121,-0.696,-0.659
0.332,0.222,0.530,0.523,0.188,0.352,0.089,0.558,0.184,0.053,0.171,0.090,-0.213,0.576,-0.559,-0.491
0.309,0.265,0.622,0.486,0.025,0.446,0.009,0.645,0.304,0.094,0.049,0.172,-0.127,0.573,-0.360,-0.315
0.530,0.368,0.573,0.532,0.143,0.429,0.077,0.599,0.211,0.135,0.196,0.257,-0.179,0.524,-0.483,-0.305
0.399,0.266,0.452,0.463,0.067,0.386,0.175,0.572,0.140,0.161,0.007,0.204,-0.166,0.532,-0.448,-0.526
0.243,0.116,0.430,0.397,0.033,0.126,-0.006,0.527,-0.087,0.060,-0.188,-0.030,-0.012,0.485,-0.476,-0.602
0.353,0.343,0.471,0.558,0.125,0.373,-0.018,0.626,0.155,0.116,0.087,0.002,-0.002,0.592,-0.329,-0.417
0.305,0.240,0.340,0.492,-0.132,0.287,-0.139,0.525,0.016,-0.027,-0.050,-0.010,-0.321,0.430,-0.553,-0.352
0.267,0.086,0.360,0.375,-0.091,0.364,0.000,0.594,0.022,0.025,0.069,0.175,-0.240,0.487,-0.427,-0.502
0.463,0.406,0.445,0.535,0.265,0.446,0.053,0.746,0.182,0.119,0.067,0.150,-0.030,0.660,-0.306,-0.550
0.445,0.343,0.427,0.508,0.164,0.327,0.063,0.571,0.042,-0.045,0.099,0.211,0.012,0.562,-0.392,-0.380
0.641,0.551,0.756,0.695,0.418,0.434,0.320,0.751,0.395,0.328,0.215,0.394,-0.031,0.785,-0.156,-0.296
0.338,0.398,0.662,0.718,0.194,0.401,0.201,0.656,0.359,0.004,0.214,0.210,0.093,0.677,-0.100,-0.220
0.515,0.436,0.610,0.766,0.201,0.480,0.159,0.727,0.440,0.232,0.301,0.417,0.004,0.753,-0.233,-0.148
0.071,0.244,0.344,0.426,0.016,0.111,-0.135,0.542,0.300,0.183,0.153,0.134,-0.179,0.479,-0.445,-0.431
0.236,0.359,0.462,0.596,-0.123,0.225,0.042,0.499,0.217,0.019,0.047,0.150,-0.175,0.532,-0.326,-0.544
0.249,0.221,0.394,0.502,-0.042,0.210,-0.174,0.359,0.164,0.016,-0.061,0.056,-0.267,0.410,-0.491,-0.509
0.434,0.342,0.562,0.603,0.242,0.408,0.044,0.503,0.457,0.200,0.168,0.202,-0.149,0.610,-0.528,-0.390
0.422,0.485,0.624,0.507,0.118,0.467,0.094,0.749,0.367,0.281,0.116,0.172,-0.006,0.772,-0.253,-0.480
0.148,0.103,0.434,0.330,0.008,0.135,-0.251,0.424,0.167,-0.067,-0.031,0.027,-0.201,0.505,-0.613,-0.442
0.110,0.069,0.183,0.266,-0.378,0.082,-0.215,0.295,0.013,-0.121,-0.330,-0.169,-0.268,0.292,-0.650,-0.395
0.070,0.023,0.179,0.276,-0.391,0.117,-0.256,0.254,-0.108,-0.136,-0.343,-0.083,-0.328,0.263,-0.770,-0.550
-0.229,-0.231,-0.005,-0.010,-0.493,-0.140,-0.501,0.131,-0.379,-0.418,-0.411,-0.382,-0.623,-0.000,-0.845,-0.728
-0.293,-0.208,-0.093,-0.104,-0.488,-0.341,-0.573,0.121,-0.398,-0.443,-0.501,-0.370,-0.687,0.064,-1.011,-0.979
-0.194,-0.159,-0.089,-0.119,-0.535,-0.187,-0.622,-0.027,-0.252,-0.319,-0.499,-0.397,-0.673,0.119,-0.924,-0.609
0.060,-0.146,-0.135,-0.048,-0.537,-0.087,-0.570,0.156,-0.228,-0.312,-0.341,-0.446,-0.530,0.043,-1.097,-0.736
-0.195,-0.188,-0.037,-0.100,-0.420,-0.153,-0.527,0.046,-0.290,-0.319,-0.217,-0.286,-0.716,0.047,-1.015,-0.781
-0.018,-0.084,0.148,0.086,-0.376,-0.081,-0.425,0.102,-0.063,-0.346,-0.303,-0.176,-0.499,0.169,-0.620,-0.649
-0.042,0.190,0.340,0.295,-0.179,0.180,-0.209,0.315,0.112,-0.093,-0.120,-0.013,-0.336,0.302,-0.383,-0.521
0.128,0.046,0.165,0.316,-0.282,0.228,-0.393,0.274,-0.094,-0.193,-0.176,-0.067,-0.264,0.326,-0.594,-0.774
-0.024,-0.159,-0.008,0.311,-0.239,0.008,-0.359,0.198,-0.230,-0.265,-0.256,0.061,-0.366,0.214,-0.659,-0.723
0.080,0.082,0.284,0.157,-0.278,0.112,-0.155,0.257,-0.125,-0.060,-0.154,-0.064,-0.315,0.374,-0.540,-0.630
0.178,0.242,0.316,0.204,-0.219,0.017,-0.166,0.251,-0.020,-0.164,-0.220,0.004,-0.345,0.307,-0.361,-0.767
0.101,0.187,0.244,0.172,-0.248,-0.017,-0.324,0.105,-0.159,-0.179,-0.200,0.026,-0.297,0.320,-0.656,-0.827
0.093,-0.080,0.190,0.085,-0.223,0.087,-0.410,0.146,-0.113,-0.114,-0.220,-0.066,-0.272,0.114,-0.713,-0.736
0.076,0.079,0.111,0.174,-0.348,0.029,-0.341,0.255,-0.050,-0.260,-0.294,-0.095,-0.363,0.271,-0.689,-0.642
0.049,-0.125,0.157,0.196,-0.239,0.106,-0.323,0.281,-0.067,-0.341,-0.308,-0.116,-0.398,0.276,-0.893,-0.624
0.234,0.116,0.165,0.339,-0.109,0.270,-0.326,0.370,-0.028,-0.200,-0.209,-0.091,-0.295,0.362,-0.903,-0.620
0.113,0.092,0.322,0.320,-0.223,0.119,-0.243,0.231,-0.001,-0.022,-0.252,-0.062,-0.445,0.270,-0.828,-0.740
0.188,0.242,0.364,0.367,0.023,0.270,-0.192,0.394,0.212,-0.234,0.064,-0.071,-0.424,0.308,-0.530,-0.327
0.138,0.015,0.218,0.283,-0.285,0.202,-0.134,0.241,0.049,-0.145,-0.214,0.123,-0.312,0.240,-0.625,-0.673
0.150,0.031,0.279,0.171,-0.229,0.057,-0.169,0.198,-0.036,-0.248,-0.247,-0.078,-0.362,0.296,-0.454,-0.738
0.132,-0.030,0.115,0.255,-0.164,-0.111,-0.169,0.183,-0.017,-0.093,-0.310,0.047,-0.510,0.252,-0.535,-0.554
0.021,-0.007,0.116,0.182,-0.294,0.017,-0.591,0.191,-0.187,-0.278,-0.293,-0.152,-0.679,0.180,-0.682,-0.771
0.012,-0.270,-0.138,0.035,-0.460,-0.164,-0.659,-0.109,-0.338,-0.294,-0.615,-0.337,-0.633,0.006,-0.779,-1.075
-0.111,-0.132,-0.018,0.016,-0.486,-0.177,-0.586,0.090,-0.235,-0.337,-0.219,-0.270,-0.467,0.098,-0.630,-0.767
-0.281,-0.412,-0.200,-0.205,-0.725,-0.373,-0.522,-0.230,-0.421,-0.541,-0.613,-0.302,-0.910,0.010,-0.891,-0.918
-0.043,-0.276,0.058,0.094,-0.236,-0.008,-0.417,0.032,-0.261,-0.336,-0.566,-0.331,-0.386,0.075,-0.915,-1.008
-0.079,0.016,0.122,0.139,-0.240,-0.055,-0.173,0.207,-0.199,-0.235,-0.125,-0.232,-0.573,0.263,-0.801,-0.653
0.187,0.054,0.340,0.364,-0.139,0.157,-0.079,0.247,0.079,-0.058,-0.092,0.021,-0.370,0.448,-0.431,-0.543
0.086,0.006,0.329,0.218,-0.314,0.169,-0.271,0.101,-0.265,-0.274,-0.190,-0.188,-0.391,0.275,-0.846,-0.732
0.043,-0.056,0.235,0.185,-0.109,0.095,-0.472,0.176,-0.220,-0.202,-0.282,-0.102,-0.536,0.329,-0.747,-0.798
-0.004,-0.051,0.085,0.254,-0.399,0.093,-0.392,0.238,-0.215,-0.201,-0.303,-0.007,-0.486,0.224,-0.805,-0.832
0.296,0.183,0.370,0.475,-0.305,0.331,-0.168,0.494,0.045,-0.120,-0.196,-0.012,-0.313,0.387,-0.581,-0.443
0.223,0.192,0.303,0.324,-0.352,0.067,-0.062,0.430,-0.107,-0.122,-0.007,0.133,-0.305,0.396,-0.628,-0.377
0.112,-0.022,0.274,0.327,-0.252,0.139,-0.104,0.328,-0.022,-0.118,-0.309,0.017,-0.199,0.262,-0.740,-0.692
0.075,0.008,0.118,0.346,-0.416,0.041,-0.167,0.143,0.011,-0.226,-0.200,-0.222,-0.213,0.350,-0.712,-0.617
0.170,0.077,0.330,0.403,-0.206,0.220,0.030,0.454,0.078,-0.098,-0.104,-0.077,-0.218,0.380,-0.293,-0.719
0.268,0.090,0.362,0.488,-0.065,0.211,-0.039,0.420,-0.026,-0.032,-0.065,0.179,-0.101,0.330,-0.237,-0.646
0.320,0.164,0.560,0.485,0.157,0.219,0.075,0.497,0.089,0.123,0.038,0.093,-0.129,0.501,-0.312,-0.502
0.159,0.095,0.446,0.358,-0.047,0.307,-0.150,0.513,0.178,-0.085,-0.143,-0.083,-0.375,0.358,-0.418,-0.570
0.102,-0.034,0.356,0.196,-0.130,0.054,-0.122,0.363,-0.005,-0.171,-0.245,-0.044,-0.517,0.305,-0.562,-0.583
0.137,-0.113,0.313,0.208,-0.212,0.064,-0.304,0.305,-0.011,-0.121,-0.093,-0.175,-0.288,0.334,-0.641,-0.780
0.165,-0.030,0.330,0.343,-0.047,0.271,-0.014,0.408,0.128,0.050,-0.075,-0.057,-0.221,0.321,-0.455,-0.643
0.046,-0.018,0.333,0.293,-0.144,0.158,-0.160,0.302,0.060,-0.032,-0.045,0.042,-0.273,0.293,-0.510,-0.477
0.217,0.130,0.358,0.437,-0.048,0.189,-0.134,0.382,0.177,0.107,-0.004,-0.111,-0.134,0.465,-0.649,-0.647
0.294,0.287,0.285,0.463,0.046,0.355,-0.032,0.430,0.256,0.121,-0.015,-0.025,-0.092,0.606,-0.565,-0.437
0.635,0.364,0.645,0.767,0.205,0.425,0.146,0.704,0.278,0.139,0.329,0.280,0.133,0.672,-0.063,-0.338
0.474,0.497,0.506,0.569,-0.028,0.283,0.186,0.632,0.252,0.368,0.183,0.096,-0.026,0.646,-0.346,-0.631
0.345,0.367,0.473,0.526,0.063,0.274,0.050,0.596,0.131,0.141,-0.030,-0.058,-0.122,0.492,-0.319,-0.531
0.338,0.262,0.341,0.395,0.070,0.285,0.204,0.495,0.106,0.158,-0.027,0.047,-0.191,0.584,-0.554,-0.485
0.353,0.300,0.381,0.390,0.175,0.287,0.027,0.645,0.103,0.255,0.006,0.069,-0.167,0.569,-0.378,-0.410
0.411,0.226,0.440,0.292,0.107,0.150,-0.104,0.374,0.102,0.042,-0.132,-0.018,-0.167,0.541,-0.520,-0.492
0.277,0.046,0.143,0.296,-0.211,0.104,-0.331,0.183,0.061,0.018,-0.086,0.008,-0.480,0.308,-0.571,-0.607
-0.119,-0.044,0.152,0.172,-0.252,0.030,-0.389,0.115,-0.190,-0.052,-0.281,-0.193,-0.569,0.157,-0.862,-0.722
0.021,-0.034,0.313,0.220,-0.319,0.063,-0.222,0.214,0.067,-0.069,-0.420,-0.085,-0.449,0.284,-0.803,-0.688
-0.218,-0.134,0.027,0.097,-0.572,-0.135,-0.391,0.098,-0.306,-0.349,-0.407,-0.221,-0.618,0.165,-0.865,-0.933
-0.139,-0.257,-0.060,-0.062,-0.613,-0.197,-0.570,-0.049,-0.349,-0.392,-0.430,-0.444,-0.712,-0.019,-1.036,-0.848
-0.181,-0.357,-0.196,-0.001,-0.629,-0.390,-0.662,0.005,-0.532,-0.678,-0.530,-0.616,-0.777,-0.024,-0.972,-0.788
-0.229,-0.305,-0.371,-0.101,-0.592,-0.235,-0.659,-0.108,-0.446,-0.429,-0.560,-0.590,-0.773,-0.099,-1.014,-1.162
-0.009,-0.144,0.083,0.109,-0.400,-0.240,-0.424,0.059,-0.138,-0.466,-0.530,-0.149,-0.567,0.175,-0.876,-1.035
0.124,0.192,0.263,0.259,-0.106,0.153,-0.251,0.463,-0.028,-0.078,-0.257,-0.145,-0.423,0.258,-0.586,-0.589
0.018,0.089,0.147,0.281,-0.118,0.098,-0.248,0.332,-0.023,-0.027,-0.161,-0.096,-0.332,0.243,-0.705,-0.775
0.285,-0.026,0.215,0.327,-0.168,0.054,0.032,0.308,0.075,-0.093,-0.122,0.003,-0.329,0.365,-0.666,-0.744
-0.034,-0.059,-0.008,0.063,-0.241,-0.011,-0.385,0.181,-0.213,-0.296,-0.210,-0.151,-0.450,0.163,-0.919,-0.694
-0.038,-0.115,0.150,0.098,-0.376,-0.009,-0.235,0.142,0.009,-0.171,-0.395,-0.120,-0.532,0.269,-0.806,-0.695
0.089,0.094,0.351,0.400,-0.288,0.125,-0.218,0.505,0.059,0.034,-0.062,0.088,-0.435,0.308,-0.609,-0.530
0.385,0.070,0.306,0.412,0.010,0.254,-0.179,0.396,0.109,0.023,-0.121,0.019,-0.227,0.400,-0.613,-0.671
0.310,0.260,0.250,0.428,-0.064,0.277,-0.087,0.325,0.237,-0.062,0.109,-0.024,-0.293,0.394,-0.537,-0.480
0.244,0.135,0.316,0.426,0.085,0.270,-0.043,0.420,0.192,-0.180,-0.061,0.132,-0.381,0.354,-0.436,-0.542
0.078,-0.221,0.121,0.177,-0.173,0.158,-0.260,0.160,-0.050,-0.268,-0.161,-0.273,-0.441,0.308,-0.657,-0.956
-0.087,-0.090,-0.017,0.205,-0.225,-0.001,-0.458,0.032,-0.210,-0.282,-0.406,-0.318,-0.532,0.191,-0.628,-0.941
-0.240,-0.133,0.139,0.279,-0.402,-0.104,-0.393,0.126,-0.190,-0.236,-0.321,-0.220,-0.485,0.141,-0.663,-0.783
-0.165,-0.231,-0.054,-0.002,-0.594,-0.266,-0.613,-0.126,-0.395,-0.313,-0.585,-0.271,-0.700,0.010,-0.755,-0.978
-0.453,-0.272,-0.196,-0.177,-0.585,-0.306,-0.700,-0.111,-0.503,-0.480,-0.604,-0.343,-0.804,-0.126,-1.159,-1.090
-0.200,-0.212,-0.140,0.087,-0.409,-0.202,-0.478,-0.046,-0.385,-0.313,-0.340,-0.323,-0.694,-0.001,-0.961,-0.981
-0.079,-0.253,-0.064,0.050,-0.560,-0.158,-0.656,-0.130,-0.262,-0.157,-0.402,-0.359,-0.613,-0.016,-0.795,-0.938
-0.061,-0.321,-0.067,-0.039,-0.561,-0.104,-0.523,-0.095,-0.200,-0.289,-0.572,-0.501,-0.814,0.039,-0.975,-0.926
-0.166,-0.262,-0.019,0.011,-0.231,-0.164,-0.476,0.067,-0.350,-0.401,-0.440,-0.302,-0.700,0.105,-1.048,-0.886
-0.047,-0.062,0.085,0.157,-0.353,-0.042,-0.463,0.173,-0.205,-0.238,-0.237,-0.127,-0.553,0.255,-0.914,-0.617
-0.012,0.056,0.071,0.307,-0.043,-0.043,-0.272,0.339,-0.080,-0.290,-0.183,-0.155,-0.508,0.335,-0.775,-0.592
0.042,-0.046,0.115,0.344,-0.140,0.022,-0.148,0.434,-0.057,-0.341,-0.085,-0.264,-0.552,0.419,-0.798,-0.676
0.089,0.036,0.270,0.206,-0.075,0.087,-0.249,0.365,0.051,-0.180,-0.203,-0.054,-0.350,0.385,-0.712,-0.510
0.036,-0.063,0.174,0.087,-0.340,-0.147,-0.369,0.161,-0.108,-0.240,-0.207,-0.204,-0.619,0.313,-0.932,-0.663
0.022,-0.074,0.066,0.096,-0.504,-0.118,-0.471,0.231,-0.182,-0.282,-0.243,-0.326,-0.544,0.172,-0.779,-0.714
-0.051,0.101,0.264,0.341,-0.071,0.171,-0.226,0.321,0.096,-0.099,-0.184,-0.136,-0.446,0.267,-0.728,-0.836
0.061,-0.012,0.030,0.265,-0.328,-0.065,-0.295,0.100,-0.157,-0.210,-0.277,-0.236,-0.606,0.161,-0.861,-0.627
-0.018,-0.071,0.181,0.247,-0.323,0.251,-0.337,0.402,-0.018,-0.133,-0.155,-0.047,-0.471,0.356,-0.692,-0.569
0.173,-0.038,0.030,0.196,-0.408,-0.005,-0.135,0.298,-0.158,-0.170,-0.195,-0.077,-0.479,0.232,-0.976,-0.902
0.094,0.142,0.274,0.415,0.015,0.203,-0.138,0.377,-0.017,0.130,-0.089,0.015,-0.412,0.403,-0.535,-0.521
0.190,0.095,0.212,0.316,-0.172,0.083,-0.264,0.284,-0.169,-0.038,-0.294,-0.130,-0.360,0.308,-0.521,-0.569
0.422,0.319,0.598,0.630,0.105,0.329,0.048,0.655,0.251,0.258,0.280,0.189,-0.078,0.644,-0.228,-0.446
0.442,0.209,0.529,0.549,-0.033,0.470,0.147,0.472,0.078,0.208,-0.028,0.131,-0.068,0.605,-0.347,-0.325
0.520,0.371,0.692,0.506,0.019,0.356,0.082,0.577,0.270,0.260,0.109,0.260,-0.119,0.514,-0.357,-0.245
0.482,0.493,0.686,0.702,0.178,0.279,0.229,0.635,0.328,0.077,0.136,0.266,0.010,0.789,-0.253,-0.094
0.622,0.469,0.822,0.592,0.314,0.557,0.141,0.795,0.426,-0.085,0.095,0.362,0.106,0.697,-0.122,-0.364
0.495,0.468,0.787,0.704,0.203,0.364,0.114,0.614,0.349,0.169,0.194,0.342,-0.006,0.612,-0.322,-0.332
0.718,0.561,0.709,0.809,0.354,0.522,0.300,0.921,0.434,0.329,0.376,0.502,0.226,0.777,-0.270,-0.254
0.693,0.541,0.843,0.807,0.250,0.638,0.106,0.726,0.502,0.455,0.363,0.403,0.017,0.850,-0.166,-0.306
0.597,0.585,0.658,0.696,0.213,0.623,0.140,0.794,0.568,0.296,0.326,0.516,0.079,0.793,0.018,-0.337
0.400,0.406,0.539,0.643,0.309,0.404,0.086,0.611,0.407,0.110,0.165,0.304,0.041,0.773,-0.271,-0.464
0.716,0.431,0.662,0.745,0.208,0.570,0.240,0.661,0.525,0.255,0.219,0.428,0.110,0.700,-0.217,-0.257
0.683,0.527,0.746,0.831,0.375,0.574,0.223,0.787,0.340,0.372,0.467,0.321,0.189,0.891,-0.193,-0.220
0.712,0.436,0.804,0.677,0.200,0.481,0.195,0.772,0.466,0.449,0.273,0.486,0.037,0.846,-0.229,-0.226
0.347,0.211,0.637,0.630,0.141,0.295,0.082,0.587,0.260,0.044,0.371,0.282,-0.190,0.629,-0.470,-0.362
0.505,0.375,0.733,0.762,0.241,0.575,0.262,0.816,0.244,0.364,0.353,0.324,-0.201,0.807,-0.146,-0.273
0.406,0.401,0.580,0.522,0.215,0.415,0.099,0.691,0.217,0.189,0.081,0.337,-0.161,0.636,-0.434,-0.408
0.419,0.513,0.616,0.625,0.238,0.446,-0.040,0.589,0.376,0.112,0.090,0.235,0.023,0.718,-0.216,-0.214
0.568,0.440,0.660,0.689,0.201,0.517,0.050,0.742,0.353,0.193,0.239,0.331,-0.046,0.723,-0.333,-0.232
0.511,0.453,0.761,0.757,0.052,0.302,0.176,0.675,0.345,0.278,0.183,0.250,-0.132,0.713,-0.159,-0.230
0.414,0.326,0.402,0.380,0.021,0.199,-0.086,0.464,0.144,-0.017,-0.108,0.014,-0.258,0.403,-0.393,-0.373
0.343,0.292,0.449,0.592,0.062,0.521,-0.096,0.396,0.286,0.099,0.051,-0.018,-0.196,0.492,-0.262,-0.379
0.597,0.483,0.631,0.664,0.125,0.505,0.057,0.675,0.364,0.441,0.217,0.171,-0.100,0.678,-0.082,-0.132
0.660,0.534,0.639,0.748,0.190,0.556,0.081,0.773,0.458,0.331,0.335,0.332,0.009,0.882,-0.168,-0.114
0.673,0.577,0.756,1.010,0.369,0.697,0.427,0.921,0.504,0.368,0.283,0.649,0.146,0.910,-0.136,0.040
0.577,0.674,0.841,0.793,0.397,0.613,0.395,0.952,0.574,0.309,0.352,0.455,0.188,0.853,-0.115,0.036
0.557,0.422,0.604,0.582,0.328,0.600,0.241,0.779,0.355,0.262,0.185,0.406,0.209,0.839,-0.006,-0.034
0.770,0.481,0.866,0.932,0.370,0.596,0.341,0.814,0.524,0.299,0.325,0.506,0.195,0.883,0.059,-0.057
0.917,0.872,0.879,1.031,0.479,0.779,0.597,1.078,0.737,0.662,0.583,0.743,0.468,1.105,0.032,0.159
0.834,0.720,0.890,0.882,0.503,0.826,0.447,0.976,0.620,0.496,0.388,0.541,0.431,0.982,0.229,0.026
0.946,0.788,0.970,1.106,0.351,0.836,0.466,1.003,0.718,0.521,0.476,0.605,0.305,1.061,0.069,0.110
0.778,0.759,0.829,0.864,0.231,1.006,0.272,0.846,0.598,0.326,0.412,0.574,0.294,0.970,-0.034,-0.188
0.514,0.476,0.660,0.731,0.038,0.609,0.169,0.786,0.253,0.331,0.314,0.328,-0.037,0.719,-0.298,-0.072
0.318,0.332,0.441,0.561,0.141,0.474,0.017,0.584,0.155,0.212,0.185,0.240,-0.060,0.632,-0.602,-0.169
0.371,0.286,0.422,0.493,-0.133,0.395,0.043,0.505,0.309,0.054,-0.118,0.256,0.067,0.601,-0.548,-0.228
0.378,0.393,0.553,0.739,0.014,0.411,0.098,0.754,0.318,0.162,0.069,0.334,0.112,0.691,-0.308,-0.134
0.406,0.233,0.562,0.570,0.124,0.382,0.014,0.560,0.413,0.044,0.133,0.188,0.032,0.651,-0.537,-0.203
0.666,0.626,0.778,0.601,0.239,0.497,0.085,0.716,0.299,0.332,0.289,0.375,0.146,0.814,-0.212,-0.271
0.606,0.543,0.780,0.686,0.321,0.474,0.132,0.785,0.464,0.160,0.075,0.368,0.107,0.710,-0.049,-0.177
0.503,0.245,0.672,0.758,0.274,0.417,0.164,0.748,0.394,0.246,0.067,0.251,0.134,0.751,-0.263,-0.382
0.421,0.273,0.516,0.631,0.009,0.423,0.065,0.585,0.114,0.227,0.097,0.226,-0.028,0.528,-0.395,-0.375
0.145,0.054,0.178,0.246,-0.167,0.070,-0.202,0.289,0.054,-0.061,-0.313,-0.038,-0.368,0.322,-0.526,-0.547
0.109,0.007,0.205,0.149,-0.246,0.047,-0.312,0.275,0.115,-0.035,-0.243,-0.025,-0.422,0.212,-0.690,-0.595
-0.122,-0.264,-0.049,0.091,-0.485,-0.090,-0.480,0.142,-0.211,-0.304,-0.297,-0.282,-0.648,0.129,-0.641,-0.794
0.121,-0.023,0.290,0.231,-0.295,0.097,-0.282,0.323,-0.063,-0.114,-0.162,-0.211,-0.333,0.208,-0.704,-0.693
0.196,0.182,0.257,0.305,-0.079,0.099,-0.123,0.416,0.067,0.021,-0.193,-0.087,-0.337,0.322,-0.682,-0.641
-0.043,0.009,0.380,0.298,-0.068,0.136,-0.261,0.330,0.068,0.019,-0.407,0.025,-0.379,0.389,-0.634,-0.557
0.300,0.218,0.205,0.271,-0.020,0.241,-0.260,0.421,0.080,0.028,-0.301,-0.076,-0.392,0.391,-0.625,-0.689
0.374,0.272,0.432,0.295,-0.056,0.205,-0.035,0.561,0.041,0.245,-0.238,0.150,-0.072,0.466,-0.430,-0.396
0.450,0.364,0.523,0.642,0.068,0.391,-0.083,0.465,0.332,0.152,0.120,0.241,-0.158,0.676,-0.642,-0.260
0.053,0.087,0.348,0.197,-0.232,0.110,-0.214,0.279,-0.038,-0.006,-0.166,-0.075,-0.403,0.346,-0.582,-0.680
0.278,0.438,0.412,0.548,-0.021,0.379,-0.136,0.530,0.247,0.230,0.080,0.128,-0.065,0.667,-0.361,-0.403
0.270,0.228,0.428,0.382,-0.157,0.351,-0.115,0.426,0.023,0.121,-0.153,-0.055,-0.080,0.379,-0.551,-0.260
0.659,0.540,0.837,0.868,0.343,0.693,0.506,0.961,0.563,0.540,0.247,0.565,0.483,0.884,-0.148,0.011
0.723,0.545,0.703,0.762,0.112,0.590,0.280,0.715,0.486,0.523,0.244,0.415,0.130,0.790,-0.091,-0.121
0.271,0.203,0.520,0.565,0.044,0.319,0.017,0.565,0.273,0.079,-0.084,0.114,0.044,0.633,-0.317,-0.438
0.413,0.410,0.482,0.444,0.037,0.452,-0.042,0.497,0.293,0.113,-0.097,0.268,-0.109,0.593,-0.386,-0.475
0.551,0.362,0.647,0.748,0.236,0.358,0.170,0.726,0.437,0.187,0.124,0.286,-0.044,0.726,-0.282,-0.377
0.551,0.302,0.541,0.802,0.113,0.512,-0.018,0.633,0.199,0.136,0.218,0.318,-0.030,0.639,-0.633,-0.535
0.306,0.069,0.306,0.392,-0.107,0.292,-0.001,0.363,0.130,0.143,-0.009,0.075,-0.261,0.515,-0.395,-0.428
0.266,0.088,0.290,0.362,-0.116,0.322,-0.222,0.464,0.166,0.149,0.054,0.070,-0.358,0.446,-0.376,-0.454
0.229,0.163,0.209,0.354,-0.072,0.253,-0.196,0.319,0.188,-0.188,-0.194,-0.115,-0.339,0.509,-0.515,-0.700
0.028,0.063,0.290,0.357,-0.162,0.199,-0.560,0.206,-0.005,-0.262,-0.104,-0.020,-0.250,0.386,-0.660,-0.795
-0.010,-0.008,0.197,0.216,-0.133,0.141,-0.325,0.377,-0.161,-0.244,-0.048,-0.093,-0.384,0.299,-0.482,-0.607
0.281,0.059,0.368,0.382,0.107,0.217,-0.202,0.531,-0.032,0.116,-0.014,0.058,-0.259,0.551,-0.349,-0.431
0.087,0.097,0.236,0.194,-0.233,0.117,-0.238,0.334,-0.045,0.006,-0.155,0.112,-0.277,0.427,-0.604,-0.470
0.155,0.154,0.367,0.320,-0.087,0.186,-0.353,0.433,-0.016,-0.073,-0.082,0.213,-0.276,0.381,-0.633,-0.476
0.258,0.152,0.434,0.451,-0.200,0.146,-0.206,0.475,-0.005,0.190,-0.137,0.264,-0.170,0.471,-0.318,-0.456
0.359,0.313,0.482,0.662,0.247,0.402,0.018,0.631,0.287,0.252,0.006,0.351,-0.025,0.559,-0.496,-0.407
0.380,0.313,0.432,0.502,0.147,0.323,-0.083,0.427,0.329,0.193,0.078,-0.022,-0.026,0.429,-0.405,-0.344
0.353,0.281,0.422,0.456,0.038,0.365,-0.021,0.508,0.225,0.172,0.083,0.116,-0.086,0.466,-0.444,-0.676
0.335,0.377,0.627,0.593,0.127,0.243,-0.011,0.448,0.212,0.257,0.107,0.280,-0.105,0.543,-0.212,-0.516
0.347,0.494,0.673,0.580,-0.101,0.285,0.227,0.556,0.333,0.106,0.269,0.140,-0.092,0.675,-0.255,-0.418
0.482,0.543,0.628,0.740,0.207,0.352,0.122,0.753,0.262,0.462,0.090,0.329,-0.032,0.728,-0.318,-0.332
0.397,0.350,0.619,0.687,0.215,0.433,0.082,0.679,0.321,0.315,0.052,0.223,-0.150,0.678,-0.359,-0.247
