-0.168,-0.340,-0.108,-0.011,-0.611,-0.321,-0.726,0.106,-0.167,-0.442,-0.554,-0.333,-0.633,-0.076,-0.899,-0.955,-0.739,-0.789
-0.262,-0.144,0.099,0.143,-0.440,-0.211,-0.731,0.169,-0.193,-0.405,-0.318,-0.252,-0.535,0.057,-0.753,-0.782,-0.587,-0.643
-0.060,0.063,0.204,0.307,-0.233,-0.080,-0.337,0.358,0.170,-0.266,-0.034,-0.044,-0.243,0.321,-0.591,-0.565,-0.346,-0.456
-0.171,-0.032,0.161,0.256,-0.241,-0.217,-0.341,0.312,-0.060,-0.247,-0.238,-0.093,-0.403,0.185,-0.488,-0.658,-0.652,-0.605
-0.163,-0.056,-0.010,0.290,-0.251,-0.141,-0.498,0.268,-0.252,-0.271,-0.359,-0.136,-0.470,0.134,-0.574,-0.743,-0.689,-0.642
-0.389,-0.186,-0.037,0.112,-0.564,-0.268,-0.617,0.333,-0.196,-0.292,-0.455,-0.170,-0.452,0.057,-0.815,-0.719,-0.662,-0.726
-0.171,-0.113,0.128,0.279,-0.384,-0.114,-0.414,0.436,-0.033,-0.244,-0.287,0.066,-0.479,0.054,-0.684,-0.748,-0.331,-0.549
-0.258,-0.188,0.185,0.131,-0.446,-0.175,-0.656,0.264,-0.161,-0.211,-0.452,-0.110,-0.426,0.080,-0.540,-1.009,-0.584,-0.685
-0.066,0.016,0.286,0.278,-0.160,0.051,-0.518,0.442,0.258,-0.113,-0.125,-0.003,-0.320,0.356,-0.417,-0.604,-0.405,-0.455
0.159,0.143,0.404,0.417,-0.027,0.096,-0.313,0.566,0.201,-0.102,-0.117,0.188,-0.116,0.377,-0.429,-0.469,-0.377,-0.352
0.078,-0.009,0.323,0.422,0.008,-0.047,-0.442,0.494,0.153,0.020,-0.261,0.104,-0.151,0.249,-0.394,-0.489,-0.291,-0.497
0.014,0.150,0.392,0.533,0.017,0.201,-0.333,0.588,0.383,-0.126,-0.201,0.099,-0.186,0.221,-0.273,-0.348,-0.352,-0.463
0.163,0.221,0.494,0.592,0.120,0.309,-0.101,0.639,0.135,-0.142,0.090,0.090,-0.005,0.401,-0.289,-0.319,-0.502,-0.376
0.248,0.329,0.433,0.648,-0.037,0.205,-0.055,0.461,0.118,0.098,0.137,0.213,-0.024,0.482,-0.396,-0.272,-0.479,-0.334
-0.163,0.006,0.233,0.206,-0.322,-0.173,-0.460,0.323,0.125,-0.261,-0.082,-0.048,-0.213,0.177,-0.676,-0.415,-0.625,-0.495
-0.050,-0.116,0.324,0.291,-0.354,0.014,-0.449,0.290,0.254,-0.293,-0.200,-0.075,-0.288,0.209,-0.551,-0.534,-0.434,-0.461
0.044,0.068,0.195,0.423,-0.274,0.099,-0.336,0.321,0.086,-0.032,-0.130,-0.056,-0.200,0.246,-0.436,-0.659,-0.454,-0.394
-0.198,-0.179,-0.034,0.209,-0.588,-0.148,-0.510,0.317,-0.119,-0.108,-0.199,-0.169,-0.333,0.153,-0.666,-0.790,-0.731,-0.596
-0.192,-0.056,-0.021,0.204,-0.263,-0.163,-0.552,0.256,-0.226,-0.179,-0.366,-0.091,-0.334,0.059,-0.632,-0.801,-0.639,-0.440
-0.229,-0.067,0.038,0.132,-0.403,-0.252,-0.639,0.268,0.044,-0.244,-0.291,-0.191,-0.202,0.177,-0.665,-0.783,-0.621,-0.488
-0.018,0.047,0.371,0.309,-0.278,-0.003,-0.353,0.408,0.185,-0.305,-0.021,0.024,-0.272,0.135,-0.451,-0.531,-0.414,-0.367
0.244,-0.054,0.402,0.412,-0.373,-0.064,-0.351,0.511,-0.005,-0.084,-0.112,0.170,-0.114,0.200,-0.671,-0.549,-0.446,-0.524
-0.154,-0.042,0.199,0.447,-0.231,-0.068,-0.540,0.529,0.007,-0.137,-0.158,0.098,-0.300,0.186,-0.432,-0.590,-0.505,-0.430
-0.287,-0.307,0.031,0.089,-0.484,-0.249,-0.626,0.233,-0.228,-0.480,-0.421,-0.242,-0.509,-0.027,-0.658,-0.732,-0.545,-0.719
0.008,-0.016,0.127,0.371,-0.413,0.018,-0.584,0.435,0.006,-0.079,-0.275,0.061,-0.349,0.265,-0.465,-0.619,-0.402,-0.622
0.040,0.040,0.358,0.311,-0.294,0.000,-0.301,0.524,0.113,0.021,-0.196,0.017,-0.227,0.410,-0.415,-0.702,-0.416,-0.382
-0.028,0.245,0.290,0.474,-0.056,0.097,-0.399,0.570,0.189,0.119,-0.086,0.357,-0.188,0.390,-0.534,-0.647,-0.195,-0.369
0.213,0.128,0.568,0.655,-0.117,0.194,-0.070,0.710,0.292,0.128,-0.111,0.398,-0.176,0.562,-0.303,-0.156,0.000,-0.185
0.179,0.237,0.561,0.576,0.021,0.249,-0.317,0.597,0.295,0.062,-0.049,0.381,-0.255,0.402,-0.489,-0.306,-0.192,-0.206
0.167,0.377,0.671,0.588,0.193,0.413,0.066,0.769,0.448,0.246,0.239,0.376,0.261,0.615,-0.186,-0.099,-0.091,-0.049
-0.103,0.092,0.364,0.447,-0.093,0.126,-0.283,0.476,0.221,0.055,-0.067,0.157,-0.127,0.431,-0.423,-0.513,-0.146,-0.246
0.013,-0.011,0.238,0.322,-0.017,0.078,-0.482,0.305,0.020,-0.059,-0.201,0.046,-0.338,0.272,-0.415,-0.508,-0.367,-0.411
0.046,0.029,0.248,0.495,-0.208,-0.003,-0.276,0.501,-0.061,0.025,-0.179,0.163,-0.150,0.248,-0.639,-0.383,-0.610,-0.274
0.188,0.265,0.395,0.397,-0.056,0.194,-0.286,0.496,0.178,0.018,0.005,0.191,-0.084,0.245,-0.269,-0.172,-0.494,-0.294
0.087,0.282,0.560,0.606,-0.021,0.173,-0.128,0.715,0.251,0.268,0.155,0.391,0.289,0.482,-0.226,-0.112,-0.327,-0.088
0.269,0.322,0.352,0.574,-0.024,0.275,-0.066,0.719,0.374,0.237,0.098,0.218,0.099,0.543,-0.194,-0.414,-0.338,-0.122
0.171,0.186,0.419,0.554,0.085,0.205,-0.318,0.614,0.260,-0.085,-0.099,0.089,-0.122,0.289,-0.172,-0.393,-0.435,-0.241
0.169,0.320,0.476,0.607,0.203,0.271,-0.151,0.543,0.304,0.146,-0.050,0.210,-0.006,0.466,-0.182,-0.120,-0.349,-0.178
0.206,0.188,0.406,0.447,-0.131,0.165,-0.065,0.602,0.145,-0.017,-0.168,0.162,-0.184,0.428,-0.514,-0.338,-0.358,-0.336
0.033,0.152,0.418,0.389,-0.057,-0.010,-0.523,0.537,0.164,0.072,-0.067,-0.004,-0.207,0.332,-0.313,-0.418,-0.359,-0.457
0.206,0.282,0.479,0.625,-0.145,0.033,-0.045,0.746,0.238,0.013,0.098,0.315,0.032,0.495,-0.466,-0.429,-0.207,-0.292
0.107,0.066,0.456,0.441,-0.184,0.015,-0.301,0.499,0.039,-0.118,-0.108,0.058,-0.203,0.303,-0.437,-0.416,-0.361,-0.382
-0.043,-0.088,0.222,0.317,-0.221,-0.087,-0.385,0.208,-0.148,-0.209,-0.264,-0.228,-0.368,-0.007,-0.517,-0.623,-0.596,-0.543
-0.245,-0.146,0.013,0.250,-0.284,-0.100,-0.551,0.195,-0.183,-0.159,-0.298,-0.303,-0.357,0.149,-0.684,-0.613,-0.636,-0.630
-0.226,-0.049,0.163,0.096,-0.350,-0.106,-0.533,0.249,-0.013,-0.252,-0.263,-0.154,-0.336,0.011,-0.711,-0.623,-0.633,-0.492
-0.312,-0.120,0.089,0.203,-0.506,-0.125,-0.543,0.206,-0.061,-0.314,-0.291,-0.203,-0.154,0.100,-0.682,-0.621,-0.675,-0.595
-0.132,-0.176,0.270,0.304,-0.460,-0.038,-0.531,0.455,-0.024,-0.226,-0.170,-0.164,-0.269,0.079,-0.621,-0.660,-0.628,-0.655
-0.055,0.059,0.139,0.248,-0.364,-0.021,-0.641,0.386,-0.128,-0.293,-0.237,-0.047,-0.240,0.286,-0.658,-0.603,-0.552,-0.443
-0.045,0.015,0.274,0.398,-0.312,0.069,-0.337,0.465,0.218,-0.060,-0.140,0.105,-0.110,0.214,-0.577,-0.540,-0.496,-0.509
0.057,0.066,0.424,0.446,-0.093,0.151,-0.128,0.541,0.104,0.025,-0.076,0.162,-0.224,0.310,-0.551,-0.469,-0.276,-0.436
0.174,0.243,0.436,0.437,-0.174,0.216,-0.123,0.438,0.206,0.089,0.029,0.287,-0.050,0.689,-0.351,-0.234,-0.333,-0.349
0.125,0.286,0.574,0.649,0.152,0.297,-0.083,0.619,0.243,0.178,0.193,0.139,0.019,0.573,-0.222,-0.243,-0.243,-0.298
0.557,0.442,0.740,0.793,0.205,0.570,0.218,0.979,0.629,0.349,0.485,0.464,0.379,0.836,-0.208,0.011,-0.001,0.026
0.545,0.587,0.842,0.859,0.299,0.592,0.267,0.925,0.579,0.475,0.391,0.525,0.302,0.744,-0.080,-0.075,0.015,-0.017
0.589,0.494,0.710,0.800,0.260,0.513,-0.095,0.770,0.536,0.233,0.298,0.535,0.169,0.643,-0.098,-0.170,0.087,-0.161
0.427,0.293,0.698,0.791,0.075,0.402,-0.092,0.855,0.607,0.407,0.126,0.440,0.255,0.570,-0.319,-0.184,0.117,0.059
0.219,0.265,0.616,0.565,-0.029,0.179,-0.245,0.695,0.249,0.089,0.084,0.419,0.056,0.407,-0.373,-0.252,-0.017,-0.316
0.470,0.469,0.718,0.776,0.273,0.463,0.060,0.877,0.610,0.233,0.375,0.497,0.261,0.609,0.035,-0.106,0.035,0.038
0.285,0.483,0.654,0.884,0.126,0.451,0.021,0.912,0.429,0.207,0.390,0.510,0.355,0.655,-0.120,-0.095,0.060,-0.182
0.263,0.225,0.547,0.600,0.260,0.367,-0.134,0.751,0.300,-0.009,-0.113,0.400,0.065,0.560,-0.331,-0.147,-0.081,-0.349
0.275,0.385,0.586,0.639,0.299,0.358,-0.210,0.743,0.473,0.089,0.107,0.547,0.029,0.661,-0.241,-0.171,-0.068,-0.299
0.225,0.221,0.498,0.547,0.100,0.162,-0.182,0.714,0.338,0.198,0.102,0.304,0.053,0.605,-0.121,-0.382,-0.162,-0.249
0.282,0.355,0.672,0.679,0.182,0.450,-0.112,0.870,0.350,0.315,0.188,0.385,0.046,0.639,-0.060,-0.232,-0.103,-0.084
0.184,0.365,0.522,0.601,-0.010,0.186,-0.115,0.766,0.303,0.072,0.119,0.309,0.189,0.647,-0.316,-0.231,-0.226,-0.191
0.355,0.354,0.559,0.544,0.066,0.089,-0.067,0.711,0.253,0.295,0.037,0.458,0.132,0.539,-0.292,-0.286,-0.257,-0.130
0.398,0.359,0.648,0.515,0.141,0.267,-0.268,0.738,0.105,0.074,-0.032,0.241,0.078,0.434,-0.055,-0.218,-0.165,-0.119
0.189,0.276,0.604,0.525,-0.005,0.100,-0.274,0.661,0.170,0.071,-0.106,0.254,0.181,0.435,-0.373,-0.310,-0.254,-0.348
0.134,0.251,0.581,0.735,0.181,0.198,-0.182,0.607,0.221,0.200,0.108,0.258,0.051,0.508,-0.316,-0.467,-0.325,-0.248
0.184,0.280,0.583,0.594,0.081,0.299,-0.241,0.608,0.158,0.085,0.038,0.289,0.135,0.448,-0.447,-0.134,-0.148,-0.118
0.303,0.267,0.524,0.509,-0.126,0.270,-0.049,0.550,0.360,0.129,-0.059,0.408,-0.012,0.421,-0.439,-0.151,-0.351,-0.224
0.067,0.173,0.350,0.577,-0.025,0.077,-0.258,0.563,0.164,0.006,-0.162,0.240,-0.032,0.480,-0.424,-0.316,-0.431,-0.476
-0.115,0.071,0.324,0.449,-0.328,-0.004,-0.459,0.382,-0.034,-0.024,-0.147,0.097,-0.314,0.160,-0.553,-0.517,-0.518,-0.279
-0.061,0.155,0.299,0.322,-0.298,-0.089,-0.481,0.346,-0.105,-0.076,-0.155,0.093,-0.135,0.171,-0.490,-0.497,-0.543,-0.459
0.073,0.163,0.429,0.595,-0.122,0.038,-0.310,0.519,0.276,0.071,0.011,0.234,-0.110,0.301,-0.253,-0.146,-0.378,-0.355
0.006,0.254,0.209,0.372,-0.021,0.022,-0.271,0.588,0.114,-0.159,-0.069,0.179,-0.135,0.373,-0.447,-0.560,-0.499,-0.450
0.194,0.217,0.388,0.615,0.005,0.117,-0.273,0.647,0.279,0.013,-0.121,0.353,0.021,0.617,-0.083,-0.492,-0.417,-0.321
0.405,0.483,0.708,0.932,0.220,0.306,-0.109,0.883,0.513,0.351,0.334,0.519,0.353,0.760,-0.014,-0.075,-0.107,0.058
0.481,0.390,0.807,0.750,0.277,0.432,-0.201,0.860,0.606,0.316,0.238,0.360,0.395,0.898,-0.063,-0.010,0.050,0.098
0.320,0.350,0.572,0.600,0.078,0.455,-0.118,0.734,0.500,0.356,0.018,0.305,0.147,0.676,-0.116,-0.183,0.102,-0.148
0.232,0.420,0.511,0.644,0.174,0.344,-0.175,0.879,0.360,0.204,0.020,0.383,0.102,0.574,-0.070,-0.397,-0.226,-0.113
0.195,0.146,0.474,0.541,0.065,0.336,-0.241,0.656,0.163,0.025,0.021,0.372,-0.105,0.481,-0.388,-0.555,-0.297,-0.198
-0.038,-0.058,0.040,0.303,-0.274,-0.146,-0.597,0.345,0.160,-0.151,-0.323,-0.042,-0.234,0.035,-0.626,-0.678,-0.805,-0.670
-0.136,-0.044,0.080,0.268,-0.341,-0.145,-0.486,0.465,-0.084,-0.072,-0.155,0.062,-0.129,0.096,-0.604,-0.573,-0.526,-0.460
0.021,0.073,0.322,0.518,-0.133,0.088,-0.331,0.645,0.242,0.025,0.127,0.229,0.055,0.354,-0.525,-0.471,-0.349,-0.125
0.259,0.257,0.622,0.522,-0.105,0.232,-0.190,0.800,0.296,0.145,0.076,0.316,0.113,0.505,-0.462,-0.421,-0.318,-0.259
0.295,0.295,0.612,0.597,0.081,0.285,-0.104,0.721,0.392,0.095,-0.122,0.418,0.253,0.714,-0.161,-0.249,-0.278,-0.238
0.365,0.388,0.569,0.685,0.230,0.505,-0.038,0.904,0.463,0.235,0.106,0.439,0.107,0.609,0.001,-0.071,-0.296,-0.087
0.152,0.398,0.398,0.678,0.194,0.404,-0.153,0.749,0.324,0.278,0.223,0.266,-0.040,0.584,0.070,-0.116,-0.350,-0.226
0.172,0.398,0.529,0.737,0.057,0.404,-0.147,0.800,0.221,0.043,0.024,0.235,0.016,0.292,-0.183,-0.272,-0.186,-0.105
0.312,0.247,0.453,0.595,-0.111,0.220,-0.119,0.604,0.295,-0.037,0.049,0.185,-0.247,0.269,-0.147,-0.224,-0.229,-0.165
-0.069,0.106,0.229,0.323,-0.266,0.039,-0.313,0.390,0.107,-0.153,-0.049,0.049,-0.245,0.232,-0.520,-0.551,-0.386,-0.441
-0.060,0.088,0.327,0.342,-0.220,-0.091,-0.318,0.396,0.008,-0.201,-0.150,0.111,-0.388,0.302,-0.492,-0.515,-0.340,-0.415
0.097,0.080,0.425,0.400,-0.268,-0.037,-0.314,0.566,0.128,0.022,-0.025,0.195,0.144,0.446,-0.387,-0.445,-0.317,-0.443
-0.178,-0.069,0.278,0.328,-0.330,-0.117,-0.452,0.448,0.085,-0.129,-0.214,-0.176,-0.196,0.325,-0.583,-0.428,-0.583,-0.575
0.157,0.143,0.333,0.520,-0.135,0.139,-0.247,0.667,0.161,-0.010,0.025,0.150,-0.120,0.598,-0.531,-0.261,-0.378,-0.531
0.480,0.424,0.662,0.619,0.025,0.340,-0.030,0.845,0.452,0.147,0.168,0.485,0.073,0.770,-0.092,-0.035,-0.086,-0.298
0.594,0.478,0.769,0.967,0.201,0.507,0.215,0.983,0.714,0.331,0.395,0.604,0.309,0.831,0.193,0.055,0.039,0.028
0.664,0.542,0.790,0.861,0.468,0.625,0.123,0.990,0.513,0.475,0.264,0.518,0.307,0.786,0.047,-0.210,0.109,0.094
0.327,0.414,0.737,0.724,0.224,0.446,-0.202,0.836,0.495,0.336,0.157,0.498,0.262,0.574,-0.187,-0.190,-0.143,0.072
0.460,0.241,0.654,0.672,0.079,0.435,-0.089,0.758,0.305,0.128,0.136,0.441,0.120,0.652,-0.340,-0.277,-0.078,-0.310
0.217,0.195,0.421,0.460,-0.116,0.131,-0.311,0.705,0.254,0.057,0.071,0.150,0.054,0.409,-0.281,-0.364,-0.354,-0.375
0.158,0.212,0.426,0.544,0.076,0.278,-0.199,0.790,0.301,0.090,-0.001,0.234,-0.004,0.495,-0.162,-0.378,-0.473,-0.198
0.090,-0.023,0.396,0.372,-0.183,0.212,-0.479,0.514,0.103,-0.225,-0.087,0.156,-0.179,0.249,-0.377,-0.506,-0.446,-0.381
0.061,0.032,0.336,0.275,0.039,-0.000,-0.372,0.405,0.088,-0.049,-0.183,0.104,-0.248,0.352,-0.392,-0.465,-0.477,-0.467
-0.034,0.093,0.380,0.450,-0.051,0.107,-0.342,0.376,0.254,-0.108,-0.378,0.131,-0.163,0.373,-0.516,-0.377,-0.427,-0.498
-0.138,-0.027,0.310,0.319,-0.047,0.114,-0.297,0.427,-0.022,-0.124,-0.303,0.105,-0.170,0.160,-0.642,-0.573,-0.668,-0.548
-0.043,-0.115,0.155,0.210,-0.302,-0.125,-0.529,0.412,-0.067,-0.189,-0.353,-0.138,-0.362,0.247,-0.606,-0.662,-0.616,-0.538
0.053,0.043,0.343,0.319,-0.297,0.010,-0.322,0.477,0.172,-0.085,0.005,0.176,-0.141,0.391,-0.424,-0.493,-0.491,-0.323
-0.097,-0.128,0.193,0.218,-0.460,-0.167,-0.615,0.299,-0.007,-0.301,-0.340,-0.083,-0.285,0.228,-0.711,-0.481,-0.557,-0.512
-0.112,-0.111,0.050,0.213,-0.664,-0.059,-0.397,0.224,-0.140,-0.221,-0.242,-0.188,-0.258,0.123,-0.471,-0.648,-0.512,-0.647
0.029,0.109,0.302,0.377,-0.294,0.123,-0.280,0.521,0.138,-0.074,0.020,0.183,-0.080,0.399,-0.327,-0.493,-0.439,-0.415
-0.044,-0.099,0.282,0.369,-0.226,-0.133,-0.375,0.367,0.122,-0.141,-0.186,0.034,-0.252,0.162,-0.542,-0.632,-0.420,-0.554
-0.137,-0.012,0.372,0.285,-0.177,-0.157,-0.496,0.353,-0.035,-0.163,-0.228,0.123,-0.259,0.244,-0.524,-0.680,-0.543,-0.656
0.226,0.019,0.336,0.295,-0.115,-0.172,-0.416,0.429,0.153,0.072,-0.035,0.016,-0.325,0.156,-0.272,-0.607,-0.431,-0.524
-0.082,0.017,0.228,0.304,-0.406,-0.136,-0.551,0.408,0.145,-0.227,-0.174,-0.073,-0.253,0.232,-0.419,-0.573,-0.556,-0.522
-0.229,-0.176,0.123,0.139,-0.334,-0.115,-0.626,0.372,-0.161,-0.255,-0.425,-0.051,-0.389,0.140,-0.749,-0.600,-0.595,-0.645
-0.180,-0.002,0.198,0.177,-0.466,-0.160,-0.521,0.300,-0.099,-0.240,-0.127,-0.174,-0.315,0.102,-0.574,-0.744,-0.637,-0.499
-0.110,-0.032,0.144,0.240,-0.348,-0.185,-0.650,0.308,0.031,-0.358,-0.295,-0.238,-0.362,0.065,-0.609,-0.616,-0.421,-0.460
0.028,0.098,0.324,0.475,-0.187,0.081,-0.401,0.483,0.215,-0.093,-0.345,0.165,-0.222,0.272,-0.501,-0.375,-0.384,-0.371
0.167,-0.062,0.218,0.396,-0.303,-0.022,-0.308,0.411,0.052,-0.062,-0.166,0.158,-0.281,0.318,-0.160,-0.379,-0.465,-0.447
0.082,0.007,0.341,0.392,-0.184,0.062,-0.282,0.439,-0.002,-0.060,-0.045,0.154,-0.207,0.259,-0.311,-0.474,-0.499,-0.513
0.074,0.132,0.402,0.415,-0.030,-0.067,-0.231,0.419,0.088,0.054,-0.245,-0.115,-0.152,0.195,-0.611,-0.557,-0.424,-0.264
0.014,0.106,0.191,0.386,-0.370,0.001,-0.382,0.342,-0.001,-0.144,-0.291,-0.024,-0.313,0.385,-0.532,-0.688,-0.628,-0.429
-0.091,-0.044,0.128,0.137,-0.359,-0.086,-0.440,0.314,0.042,-0.031,-0.459,-0.029,-0.181,0.146,-0.658,-0.591,-0.512,-0.301
-0.246,-0.097,0.229,0.158,-0.449,-0.126,-0.479,0.222,-0.218,-0.232,-0.646,-0.283,-0.385,0.073,-0.862,-0.637,-0.607,-0.611
-0.308,-0.269,0.043,0.006,-0.481,-0.085,-0.650,0.168,-0.329,-0.406,-0.513,-0.185,-0.625,0.065,-0.756,-0.631,-0.639,-0.645
-0.351,-0.215,-0.045,-0.007,-0.470,-0.231,-0.737,0.154,-0.226,-0.502,-0.429,-0.411,-0.679,-0.071,-0.762,-0.778,-0.962,-0.618
-0.441,-0.280,-0.156,0.030,-0.448,-0.335,-0.591,-0.001,-0.218,-0.503,-0.588,-0.299,-0.566,-0.123,-0.978,-0.956,-0.893,-0.727
-0.245,-0.150,0.056,0.084,-0.442,-0.376,-0.789,0.092,-0.227,-0.473,-0.411,-0.261,-0.446,0.046,-0.825,-0.803,-0.634,-0.876
-0.256,-0.269,0.166,0.178,-0.412,-0.213,-0.685,0.234,-0.168,-0.449,-0.572,-0.159,-0.297,0.183,-0.612,-0.615,-0.582,-0.477
-0.367,-0.334,-0.069,0.034,-0.440,-0.182,-0.679,0.211,-0.247,-0.322,-0.508,-0.174,-0.534,0.036,-0.792,-0.762,-0.630,-0.692
-0.004,0.005,0.030,0.196,-0.437,-0.182,-0.639,0.198,-0.234,-0.265,-0.274,-0.053,-0.351,0.062,-0.794,-0.826,-0.716,-0.714
-0.080,-0.133,0.159,0.174,-0.383,-0.091,-0.593,0.236,-0.134,-0.229,-0.361,-0.072,-0.399,0.022,-0.745,-0.671,-0.722,-0.652
-0.160,-0.157,0.099,0.088,-0.411,-0.161,-0.597,0.225,-0.184,-0.489,-0.399,-0.144,-0.450,-0.015,-0.590,-0.805,-0.742,-0.750
-0.335,-0.232,-0.113,0.019,-0.516,-0.220,-0.641,0.120,-0.332,-0.510,-0.626,-0.314,-0.555,-0.159,-0.788,-0.915,-0.849,-0.633
-0.237,-0.165,-0.163,0.221,-0.439,-0.119,-0.656,0.174,-0.147,-0.276,-0.742,-0.258,-0.394,0.079,-0.610,-0.860,-0.726,-0.338
-0.383,-0.124,-0.052,0.206,-0.326,-0.189,-0.732,0.210,-0.256,-0.305,-0.531,-0.041,-0.369,0.098,-0.831,-0.880,-0.873,-0.614
-0.121,-0.021,0.226,0.224,-0.233,-0.043,-0.441,0.375,0.030,-0.085,-0.399,-0.100,-0.312,0.189,-0.618,-0.640,-0.616,-0.384
0.011,-0.047,0.346,0.324,-0.147,0.020,-0.364,0.419,0.175,-0.059,-0.424,-0.010,-0.136,0.204,-0.689,-0.625,-0.567,-0.560
-0.181,-0.092,0.129,0.256,-0.229,-0.029,-0.453,0.438,-0.040,-0.332,-0.117,0.020,-0.272,0.264,-0.521,-0.455,-0.498,-0.582
-0.173,0.021,-0.067,0.252,-0.250,-0.152,-0.475,0.361,0.063,-0.242,-0.342,-0.022,-0.247,0.270,-0.572,-0.430,-0.578,-0.653
-0.481,-0.181,-0.185,0.056,-0.380,-0.338,-0.919,0.089,-0.366,-0.379,-0.478,-0.357,-0.420,0.053,-0.861,-0.947,-0.789,-0.827
-0.435,-0.401,-0.195,0.025,-0.501,-0.295,-0.852,0.089,-0.148,-0.372,-0.585,-0.317,-0.471,-0.082,-0.943,-0.892,-0.845,-0.672
-0.110,-0.212,-0.075,0.098,-0.370,-0.298,-0.646,0.088,-0.176,-0.492,-0.675,-0.199,-0.482,0.054,-0.778,-0.897,-0.758,-0.743
0.093,-0.031,0.186,0.262,-0.318,-0.023,-0.620,0.228,0.083,-0.262,-0.420,-0.014,-0.629,0.119,-0.648,-0.693,-0.607,-0.398
-0.054,0.043,0.373,0.457,-0.116,0.114,-0.276,0.447,0.162,-0.192,-0.267,0.131,-0.319,0.328,-0.429,-0.502,-0.401,-0.424
0.202,0.033,0.400,0.498,-0.028,0.162,-0.315,0.552,0.133,0.089,-0.049,0.111,-0.037,0.534,-0.279,-0.232,-0.496,-0.352
0.091,0.137,0.473,0.551,-0.085,0.270,-0.288,0.459,0.334,-0.005,0.018,0.124,0.124,0.403,-0.429,-0.257,-0.508,-0.293
0.068,0.248,0.557,0.643,0.009,0.217,-0.090,0.603,0.348,0.090,0.061,0.305,0.024,0.497,-0.370,-0.272,-0.422,-0.245
-0.072,0.027,0.308,0.321,-0.155,0.088,-0.547,0.438,0.080,-0.332,-0.087,0.039,-0.073,0.325,-0.560,-0.471,-0.622,-0.424
-0.012,0.015,0.233,0.379,-0.057,0.024,-0.334,0.473,0.136,-0.077,-0.118,0.062,-0.274,0.172,-0.604,-0.525,-0.525,-0.626
0.071,0.067,0.139,0.508,-0.170,0.066,-0.367,0.488,0.129,-0.025,-0.073,0.090,-0.249,0.328,-0.401,-0.519,-0.320,-0.319
0.031,0.048,0.105,0.337,-0.415,0.078,-0.585,0.460,0.068,-0.100,-0.366,-0.020,-0.296,0.291,-0.628,-0.719,-0.463,-0.303
-0.005,-0.161,0.103,0.216,-0.300,-0.127,-0.538,0.192,0.002,-0.165,-0.366,-0.021,-0.452,0.165,-0.546,-0.646,-0.590,-0.554
-0.300,-0.257,0.004,0.144,-0.339,-0.218,-0.633,0.286,-0.134,-0.358,-0.533,-0.136,-0.703,0.041,-0.787,-0.967,-0.746,-0.915
-0.274,-0.160,-0.044,0.172,-0.449,-0.258,-0.662,0.164,-0.243,-0.352,-0.319,-0.125,-0.531,0.122,-0.548,-0.650,-0.776,-0.827
-0.048,0.093,0.147,0.358,-0.293,0.021,-0.466,0.481,0.147,-0.218,-0.287,-0.007,-0.259,0.223,-0.590,-0.671,-0.637,-0.653
0.164,0.289,0.439,0.515,-0.096,0.110,-0.357,0.656,0.228,-0.100,-0.039,0.160,-0.130,0.605,-0.339,-0.515,-0.440,-0.286
0.293,0.266,0.646,0.634,0.067,0.273,0.078,0.627,0.281,0.164,0.090,0.199,-0.191,0.515,-0.211,-0.195,-0.256,-0.189
0.180,0.198,0.559,0.529,0.027,0.269,-0.149,0.621,0.280,-0.010,-0.013,0.300,-0.158,0.507,-0.233,-0.232,-0.464,-0.221
0.046,0.335,0.517,0.563,-0.004,0.419,-0.086,0.662,0.326,0.211,0.186,0.305,-0.111,0.480,-0.232,-0.351,-0.299,-0.224
-0.080,0.161,0.351,0.503,-0.189,0.117,-0.241,0.396,0.131,-0.053,-0.122,0.208,-0.058,0.319,-0.337,-0.478,-0.312,-0.428
-0.019,0.150,0.532,0.520,-0.117,0.145,-0.326,0.606,0.046,-0.051,-0.149,0.093,0.011,0.387,-0.434,-0.453,-0.404,-0.307
0.056,-0.054,0.376,0.389,-0.296,0.014,-0.468,0.456,0.054,-0.206,-0.194,0.063,-0.138,0.346,-0.555,-0.606,-0.606,-0.420
0.158,0.225,0.536,0.617,-0.058,0.246,-0.248,0.533,0.283,0.105,0.129,0.233,0.017,0.584,-0.159,-0.425,-0.383,-0.381
0.110,0.151,0.520,0.630,-0.044,0.265,-0.038,0.565,0.279,0.064,0.185,0.107,0.016,0.421,-0.346,-0.363,-0.198,-0.373
-0.261,0.044,0.281,0.372,-0.189,0.049,-0.343,0.507,0.178,-0.143,-0.077,0.113,-0.227,0.299,-0.467,-0.366,-0.390,-0.574
0.302,0.313,0.652,0.609,0.031,0.351,-0.033,0.705,0.336,0.124,0.014,0.381,-0.047,0.543,-0.332,-0.349,-0.096,-0.176
0.248,0.416,0.502,0.568,-0.094,0.172,-0.112,0.714,0.372,-0.167,0.074,0.262,-0.073,0.762,-0.193,-0.170,-0.069,-0.039
0.258,0.192,0.460,0.494,-0.094,0.147,-0.313,0.623,0.206,-0.205,-0.063,0.213,0.066,0.540,-0.292,-0.463,-0.327,-0.296
0.055,0.115,0.135,0.425,0.044,0.202,-0.417,0.543,0.212,0.099,-0.079,0.201,-0.293,0.266,-0.269,-0.380,-0.521,-0.299
