1.744,-0.317,-1.002,-1.740,-1.577
2.992,-1.864,-0.469,2.577,-1.183
1.546,-1.051,0.325,-0.455,0.357
1.465,-0.612,-0.902,-0.989,0.125
-1.430,-0.949,-1.245,0.076,-1.331
1.006,-0.438,1.719,-0.312,-0.376
0.851,-0.399,-0.500,2.097,-0.554
1.370,-2.104,0.357,-0.781,-0.797
-1.354,0.574,0.539,-0.653,0.357
0.428,-0.077,0.334,-0.214,-1.124
0.378,-1.595,-1.098,-0.414,1.918
0.693,1.609,-0.583,2.933,0.341
0.879,-1.206,-2.181,0.428,0.319
1.252,0.485,-0.883,0.713,0.854
0.049,0.001,0.296,-0.421,0.346
0.428,-0.169,-1.235,0.374,1.214
1.162,-0.763,0.047,0.317,-2.475
0.934,-2.090,2.487,1.003,1.336
-1.298,0.644,0.163,0.584,0.369
0.461,-0.629,0.493,-0.443,0.666
0.295,-0.160,1.020,-0.385,0.789
0.311,0.962,0.656,0.674,-1.051
0.164,0.130,0.234,0.844,1.928
0.943,-0.901,-0.173,1.169,0.491
-1.103,0.451,-0.380,-0.348,-0.016
-0.978,-0.604,0.086,-0.117,0.821
0.510,-0.039,-0.620,1.508,-1.029
-0.829,1.960,-0.042,-1.720,0.649
-1.934,-2.663,0.437,-0.416,0.067
0.410,-0.610,2.892,-0.363,0.955
-0.074,-0.928,2.302,0.611,0.652
-0.808,-0.554,0.934,0.516,-0.232
-0.040,-1.045,-0.199,-0.137,0.550
-0.294,1.237,-0.810,2.842,-0.586
-1.401,0.892,0.114,-0.222,-0.408
-1.098,1.519,-0.235,-1.148,1.638
-0.139,0.454,1.411,0.140,-0.462
-0.114,-0.506,-1.197,-0.371,1.234
1.144,1.844,0.258,0.627,0.355
-0.395,0.738,3.320,0.132,0.635
0.760,-1.259,-0.039,1.259,0.595
-0.200,-0.496,-0.526,-1.308,1.359
0.099,-0.927,-0.398,-0.625,-1.684
-1.060,0.421,-0.687,-0.152,0.110
-2.253,-0.579,-1.613,0.482,-0.068
-1.234,1.064,-1.078,-0.609,-0.013
0.167,0.404,-0.596,0.811,1.298
2.368,0.717,-0.421,2.380,0.674
-1.469,0.512,-0.799,-0.503,-0.847
1.101,0.806,0.938,0.078,0.181
0.328,1.318,0.100,1.789,-0.093
-1.116,-1.428,0.919,-2.289,-1.128
0.148,-0.694,1.829,0.923,-2.435
-0.444,-0.999,0.163,0.690,0.121
1.282,-0.794,1.095,0.923,1.279
-1.333,0.880,-1.030,0.318,-0.839
0.455,1.463,-0.653,0.120,1.278
-0.997,0.202,0.026,0.004,-3.126
-1.145,-0.632,-0.248,-0.128,0.202
0.537,0.088,-1.118,0.075,0.489
-1.148,0.924,-1.654,0.254,-0.362
1.796,-0.102,-0.472,-0.458,0.976
0.005,1.186,-0.015,1.420,0.032
0.597,-0.076,0.164,1.041,-1.501
1.661,-1.739,-0.748,2.014,0.025
-0.131,0.143,-0.900,-2.150,-0.427
1.311,2.543,0.004,0.872,0.268
1.756,0.358,2.752,0.494,-1.200
-0.141,-0.064,1.470,-0.264,-0.005
0.770,-0.829,0.525,1.261,0.949
1.427,-0.516,-0.376,0.022,0.579
0.095,0.620,0.707,-0.335,0.975
0.829,-1.430,-0.696,-0.255,-1.038
1.078,-0.400,0.287,-0.395,0.488
-0.997,-0.774,-0.442,-0.057,-1.197
0.899,-2.518,-1.039,0.806,-0.990
0.323,0.607,-0.317,0.459,0.814
0.120,0.272,-0.481,1.623,1.153
0.562,-0.791,1.645,1.111,0.888
0.534,-0.489,1.387,-1.028,0.275
-0.021,-0.711,-2.893,0.841,0.766
-0.907,-0.738,-0.028,0.372,-0.079
0.320,-0.163,-1.055,-0.202,-1.104
-0.611,1.460,-0.317,1.778,-0.574
0.750,-1.142,1.250,0.951,0.486
0.759,1.300,-1.638,-0.645,-0.830
