-0.152,-0.444,-0.133,-0.035,-0.481,-0.187,-0.654,-0.136,-0.423,-0.516,-0.644,-0.312,-0.625
-0.124,-0.327,-0.012,0.011,-0.309,-0.030,-0.492,0.041,-0.346,-0.327,-0.443,-0.062,-0.589
-0.057,-0.180,0.159,0.218,-0.222,0.133,-0.249,0.112,-0.063,-0.138,-0.451,0.016,-0.396
0.047,-0.224,0.185,0.010,-0.211,0.140,-0.426,0.191,-0.194,-0.128,-0.474,0.014,-0.365
-0.041,-0.481,0.154,-0.001,-0.340,0.044,-0.682,0.202,-0.197,-0.147,-0.470,-0.084,-0.363
-0.019,-0.087,0.135,0.045,-0.213,0.016,-0.386,0.321,-0.175,-0.107,-0.493,0.071,-0.353
-0.216,-0.196,0.125,0.023,-0.161,0.196,-0.335,0.236,-0.144,-0.133,-0.368,0.069,-0.385
-0.066,-0.232,0.049,0.012,-0.254,0.196,-0.249,0.216,-0.132,-0.269,-0.215,0.027,-0.432
-0.049,-0.062,0.173,0.143,-0.107,0.353,-0.358,0.329,-0.024,-0.134,-0.153,0.145,-0.251
0.170,0.042,0.473,0.380,0.050,0.441,-0.143,0.514,0.180,0.093,-0.026,0.228,-0.048
0.416,0.214,0.429,0.442,0.015,0.425,0.086,0.572,0.155,0.105,0.082,0.520,0.038
0.557,0.285,0.722,0.610,0.316,0.696,0.093,0.818,0.235,0.345,0.129,0.474,0.201
0.572,0.263,0.743,0.596,0.351,0.727,0.113,0.892,0.328,0.405,0.314,0.739,0.280
0.593,0.387,0.831,0.735,0.400,0.827,0.222,0.904,0.552,0.512,0.311,0.626,0.250
0.372,0.122,0.558,0.429,0.252,0.591,-0.008,0.628,0.224,0.122,-0.054,0.473,-0.038
0.392,0.098,0.541,0.436,0.170,0.661,0.084,0.666,0.193,0.134,0.082,0.425,0.163
0.448,0.256,0.663,0.456,0.337,0.635,-0.046,0.747,0.256,0.225,0.180,0.454,0.084
0.728,0.496,0.788,0.706,0.426,0.772,0.055,0.931,0.436,0.387,0.318,0.781,0.412
0.526,0.224,0.627,0.613,0.219,0.438,-0.005,0.586,0.288,0.367,0.119,0.523,-0.025
0.663,0.266,0.721,0.717,0.383,0.560,0.236,0.668,0.404,0.402,0.313,0.727,0.086
0.458,0.280,0.731,0.582,0.318,0.628,0.190,0.813,0.339,0.235,0.196,0.611,0.176
0.527,0.398,0.813,0.683,0.357,0.765,0.169,0.831,0.550,0.405,0.304,0.745,0.359
0.143,0.204,0.567,0.497,0.098,0.519,-0.016,0.629,0.263,0.121,0.034,0.430,0.046
0.116,0.069,0.545,0.360,0.129,0.386,-0.083,0.537,0.194,0.189,-0.095,0.315,-0.073
0.186,0.017,0.458,0.263,0.090,0.408,-0.057,0.576,0.071,0.012,-0.144,0.252,-0.116
0.255,0.280,0.488,0.429,0.247,0.493,0.038,0.733,0.372,0.269,0.001,0.372,0.006
0.293,0.329,0.504,0.262,-0.006,0.514,0.027,0.616,0.250,0.091,0.092,0.362,0.009
0.457,0.225,0.611,0.462,0.212,0.547,0.167,0.738,0.153,0.225,0.344,0.547,0.061
0.497,0.388,0.641,0.514,0.191,0.487,0.077,0.619,0.211,-0.055,0.157,0.426,0.296
0.300,0.062,0.625,0.487,0.083,0.553,0.060,0.571,0.230,0.033,-0.066,0.413,0.088
0.492,0.222,0.684,0.550,0.177,0.525,0.238,0.598,0.203,0.164,-0.051,0.477,-0.063
0.366,0.252,0.569,0.483,0.180,0.473,0.015,0.572,0.256,0.129,0.027,0.449,0.076
0.227,0.151,0.510,0.275,0.192,0.466,-0.128,0.550,0.165,0.148,0.027,0.340,-0.059
0.339,0.277,0.564,0.468,0.146,0.622,-0.028,0.686,0.250,0.166,0.149,0.571,-0.007
0.021,0.190,0.345,0.338,-0.067,0.330,-0.193,0.354,-0.059,0.063,-0.055,0.235,-0.339
-0.191,-0.119,0.209,0.073,-0.192,0.064,-0.464,0.119,-0.325,-0.110,-0.355,0.023,-0.621
-0.352,-0.623,-0.257,-0.330,-0.610,-0.120,-0.680,-0.071,-0.525,-0.525,-0.736,-0.253,-0.757
-0.378,-0.603,-0.194,-0.283,-0.728,-0.252,-0.877,-0.081,-0.526,-0.492,-0.546,-0.232,-0.768
-0.402,-0.857,-0.405,-0.496,-0.800,-0.327,-0.903,-0.265,-0.769,-0.803,-0.851,-0.396,-0.821
-0.537,-0.787,-0.322,-0.363,-0.655,-0.350,-1.093,-0.216,-0.668,-0.766,-0.802,-0.447,-0.957
-0.332,-0.645,-0.148,-0.249,-0.565,-0.206,-0.576,-0.162,-0.459,-0.734,-0.621,-0.342,-0.748
-0.332,-0.686,-0.196,-0.206,-0.407,-0.305,-0.812,-0.152,-0.375,-0.500,-0.723,-0.205,-0.789
-0.401,-0.614,-0.186,-0.211,-0.418,-0.258,-0.601,-0.099,-0.514,-0.563,-0.694,-0.345,-0.664
-0.434,-0.608,-0.132,-0.207,-0.611,-0.189,-0.625,-0.096,-0.585,-0.686,-0.633,-0.290,-0.678
-0.358,-0.382,-0.026,-0.149,-0.382,-0.320,-0.520,0.037,-0.304,-0.379,-0.528,-0.175,-0.596
-0.147,-0.253,0.124,0.102,-0.253,0.014,-0.310,0.282,-0.237,-0.152,-0.507,-0.094,-0.481
-0.117,-0.181,0.216,-0.012,-0.285,0.086,-0.441,0.106,-0.159,-0.218,-0.317,0.027,-0.341
0.080,-0.035,0.244,0.181,-0.050,0.194,-0.374,0.170,-0.085,-0.160,-0.219,0.063,-0.435
0.272,-0.047,0.536,0.363,0.026,0.275,-0.174,0.428,0.152,0.053,-0.157,0.243,-0.245
0.164,0.071,0.459,0.182,0.019,0.347,-0.215,0.376,0.086,0.021,-0.182,0.352,-0.199
-0.016,-0.170,0.213,0.126,-0.088,0.202,-0.550,0.338,-0.056,-0.189,-0.181,0.109,-0.309
0.072,-0.054,0.275,0.151,0.022,0.275,-0.133,0.406,-0.039,-0.006,-0.039,0.055,-0.226
0.149,-0.214,0.222,0.243,-0.034,0.213,-0.340,0.437,-0.028,-0.106,-0.139,0.188,-0.109
0.081,-0.061,0.284,0.141,0.035,0.219,-0.310,0.453,0.071,-0.201,-0.284,0.237,-0.125
0.296,0.171,0.648,0.481,0.233,0.523,-0.167,0.674,0.271,0.075,0.032,0.384,0.113
-0.066,-0.171,0.236,0.041,-0.219,0.181,-0.426,0.175,-0.191,-0.213,-0.220,0.072,-0.556
0.011,-0.233,0.253,0.331,-0.181,0.211,-0.278,0.282,-0.122,-0.258,-0.162,-0.025,-0.298
0.067,0.021,0.531,0.296,0.002,0.443,-0.145,0.482,0.038,-0.119,-0.056,0.261,-0.150
0.093,-0.092,0.267,0.133,-0.124,0.204,-0.226,0.349,-0.108,-0.234,-0.330,0.105,-0.310
-0.168,-0.345,0.186,0.068,-0.275,0.054,-0.471,0.149,-0.229,-0.449,-0.481,-0.023,-0.563
-0.034,-0.239,0.300,0.154,-0.222,0.281,-0.126,0.190,-0.142,-0.175,-0.380,0.080,-0.402
0.203,0.026,0.368,0.276,-0.132,0.373,-0.197,0.322,-0.160,0.055,-0.174,0.388,-0.056
0.093,-0.115,0.358,0.295,-0.051,0.217,-0.083,0.390,-0.016,-0.089,-0.143,0.276,-0.120
0.420,0.167,0.646,0.497,0.289,0.689,0.197,0.698,0.337,0.091,0.166,0.338,0.105
0.429,0.155,0.612,0.402,0.194,0.499,0.096,0.548,0.245,0.169,0.096,0.372,-0.166
0.398,0.094,0.606,0.442,0.156,0.502,0.033,0.701,0.141,0.121,-0.022,0.413,0.064
0.464,0.298,0.771,0.490,0.305,0.704,0.045,0.840,0.312,0.319,0.163,0.510,0.126
0.398,0.098,0.611,0.327,0.143,0.584,-0.038,0.657,0.064,0.035,-0.031,0.436,-0.112
0.418,0.040,0.687,0.516,0.182,0.567,-0.027,0.678,0.233,0.330,0.015,0.340,0.013
0.223,0.172,0.636,0.466,0.212,0.509,-0.052,0.545,0.130,0.314,0.006,0.322,-0.186
0.299,-0.076,0.579,0.445,0.206,0.523,-0.020,0.566,0.206,0.232,-0.022,0.378,-0.135
0.083,-0.195,0.160,0.089,-0.045,0.133,-0.236,0.196,-0.268,-0.200,-0.397,-0.001,-0.393
0.047,-0.227,0.099,-0.003,-0.251,0.067,-0.493,0.101,-0.364,-0.434,-0.652,-0.067,-0.505
-0.409,-0.540,-0.109,-0.208,-0.421,-0.159,-0.610,-0.131,-0.498,-0.617,-0.644,-0.342,-0.741
-0.198,-0.275,-0.153,-0.184,-0.364,-0.217,-0.701,0.025,-0.345,-0.275,-0.667,-0.179,-0.479
-0.108,-0.368,-0.094,-0.152,-0.248,-0.012,-0.602,0.004,-0.195,-0.365,-0.497,-0.087,-0.501
0.006,-0.102,0.213,0.146,-0.134,0.149,-0.456,0.213,-0.168,-0.380,-0.242,0.165,-0.329
-0.255,-0.437,-0.020,-0.193,-0.385,0.042,-0.452,0.064,-0.293,-0.426,-0.450,-0.105,-0.565
-0.291,-0.422,-0.149,-0.098,-0.617,-0.084,-0.624,0.073,-0.355,-0.510,-0.583,-0.159,-0.616
-0.171,-0.381,0.136,-0.026,-0.370,-0.031,-0.353,0.222,-0.192,-0.183,-0.611,-0.023,-0.547
0.103,-0.164,0.245,0.144,-0.115,0.173,-0.282,0.251,-0.215,-0.173,-0.364,0.008,-0.312
-0.007,-0.135,0.390,0.399,0.131,0.376,-0.123,0.406,0.107,-0.059,-0.178,0.270,-0.175
0.069,-0.128,0.252,0.279,-0.005,0.275,-0.159,0.230,-0.131,0.000,-0.122,0.171,-0.293
0.202,-0.121,0.328,0.166,-0.144,0.370,-0.147,0.318,-0.120,0.005,-0.074,0.147,-0.237
0.624,0.210,0.661,0.600,0.277,0.603,0.052,0.709,0.285,0.314,0.025,0.496,0.088
0.448,0.223,0.679,0.418,0.202,0.567,0.083,0.519,0.382,0.187,0.136,0.356,-0.005
0.601,0.370,0.741,0.556,0.447,0.721,0.148,0.860,0.414,0.482,0.223,0.704,0.250
0.301,0.214,0.522,0.349,0.119,0.574,-0.029,0.574,0.285,0.290,0.114,0.445,-0.004
0.440,0.283,0.773,0.565,0.305,0.674,0.255,0.809,0.417,0.222,0.223,0.513,0.192
0.522,0.335,0.832,0.598,0.298,0.801,0.216,0.763,0.397,0.453,0.244,0.651,0.221
0.643,0.480,0.765,0.719,0.349,0.718,0.161,0.931,0.456,0.288,0.254,0.681,0.243
0.414,0.303,0.791,0.602,0.309,0.683,0.042,0.697,0.326,0.179,0.096,0.489,0.161
0.305,0.176,0.503,0.432,0.133,0.520,-0.057,0.570,0.246,0.147,-0.010,0.346,-0.072
0.198,0.001,0.348,0.325,0.093,0.410,-0.213,0.376,-0.029,-0.080,-0.051,0.203,-0.054
0.280,-0.103,0.581,0.352,0.113,0.482,-0.059,0.518,0.003,0.108,-0.084,0.338,-0.036
0.343,0.259,0.718,0.510,0.305,0.727,0.269,0.577,0.173,0.407,0.154,0.416,0.155
0.362,0.028,0.545,0.398,0.109,0.467,0.061,0.536,0.117,0.249,0.011,0.256,-0.148
0.172,-0.062,0.371,0.203,-0.073,0.376,-0.256,0.393,0.124,-0.040,-0.122,0.241,-0.348
-0.038,-0.151,0.127,0.010,-0.131,0.120,-0.234,0.301,0.071,-0.115,-0.193,0.033,-0.382
-0.159,-0.417,0.062,-0.123,-0.315,0.046,-0.520,0.096,-0.314,-0.340,-0.424,-0.130,-0.467
-0.191,-0.321,0.052,-0.160,-0.314,0.070,-0.564,0.146,-0.305,-0.490,-0.361,-0.260,-0.652
0.073,-0.270,0.157,0.071,-0.114,0.165,-0.520,0.307,-0.089,-0.261,-0.309,0.038,-0.539
0.291,0.034,0.389,0.292,0.048,0.389,-0.168,0.470,0.077,0.050,-0.091,0.310,-0.153
0.115,-0.176,0.117,0.133,-0.187,0.232,-0.262,0.292,-0.108,-0.124,-0.250,0.135,-0.299
0.232,-0.034,0.360,0.259,-0.044,0.201,-0.129,0.451,-0.075,-0.080,-0.071,0.236,-0.187
0.179,0.008,0.393,0.291,0.035,0.359,-0.208,0.336,-0.014,0.003,-0.020,0.276,-0.169
-0.035,-0.090,0.236,0.109,-0.218,0.301,-0.433,0.310,-0.328,-0.206,-0.317,0.151,-0.098
0.233,0.081,0.363,0.115,-0.097,0.386,-0.185,0.456,-0.009,-0.062,-0.101,0.191,-0.142
0.048,-0.041,0.238,0.015,-0.057,0.283,-0.349,0.390,-0.109,-0.251,-0.134,0.103,-0.364
-0.156,-0.350,0.113,-0.021,-0.372,-0.028,-0.575,0.119,-0.389,-0.325,-0.400,-0.140,-0.519
-0.139,-0.303,0.006,-0.253,-0.525,-0.101,-0.815,-0.089,-0.378,-0.298,-0.540,-0.264,-0.700
-0.309,-0.484,-0.221,-0.295,-0.482,-0.242,-0.698,-0.155,-0.472,-0.639,-0.809,-0.430,-0.708
-0.537,-0.750,-0.355,-0.425,-0.657,-0.403,-0.902,-0.209,-0.745,-0.576,-0.847,-0.485,-0.813
-0.295,-0.560,-0.274,-0.346,-0.457,-0.179,-0.633,-0.108,-0.506,-0.402,-0.588,-0.310,-0.729
-0.092,-0.203,0.050,-0.115,-0.308,-0.015,-0.423,0.168,-0.295,-0.352,-0.364,-0.080,-0.472
-0.139,-0.258,-0.105,-0.056,-0.396,-0.007,-0.651,0.089,-0.276,-0.322,-0.480,-0.134,-0.660
-0.027,-0.203,0.082,0.022,-0.113,0.139,-0.587,0.208,-0.096,-0.211,-0.231,0.021,-0.448
0.076,0.003,0.346,0.193,0.052,0.186,-0.196,0.302,-0.144,-0.061,0.048,0.227,-0.479
0.087,-0.006,0.341,0.273,-0.017,0.283,-0.299,0.345,-0.052,-0.160,-0.188,0.239,-0.356
0.065,-0.276,0.259,0.190,-0.196,0.271,-0.362,0.423,-0.122,-0.196,-0.398,0.075,-0.269
-0.089,-0.252,0.137,0.075,-0.258,0.046,-0.613,0.058,-0.231,-0.265,-0.417,-0.041,-0.395
0.004,-0.207,0.109,0.171,-0.272,0.265,-0.328,0.287,0.006,-0.190,-0.323,0.115,-0.324
0.104,0.061,0.188,0.136,-0.125,0.316,-0.304,0.341,-0.086,-0.073,-0.235,0.086,-0.325
0.114,0.016,0.271,0.197,-0.148,0.252,-0.207,0.437,-0.076,-0.194,-0.272,0.143,-0.153
0.307,0.154,0.341,0.277,0.008,0.434,-0.000,0.528,0.007,0.010,0.084,0.384,-0.009
0.305,0.334,0.474,0.505,0.085,0.456,0.074,0.562,0.041,-0.012,-0.040,0.329,-0.019
0.166,0.124,0.422,0.370,-0.109,0.363,-0.205,0.381,0.054,-0.037,-0.090,0.242,-0.080
0.290,0.173,0.455,0.238,-0.051,0.424,-0.015,0.479,0.000,0.096,-0.112,0.247,-0.043
0.280,0.190,0.592,0.427,0.209,0.410,-0.015,0.661,0.239,0.155,-0.037,0.332,0.112
0.260,0.145,0.434,0.370,-0.024,0.572,-0.014,0.573,0.164,-0.000,-0.020,0.388,-0.103
0.193,0.306,0.512,0.396,0.093,0.375,-0.170,0.592,0.031,0.146,0.019,0.317,-0.122
0.148,0.193,0.430,0.297,0.026,0.434,-0.130,0.436,0.068,0.020,-0.233,0.291,-0.158
0.122,-0.091,0.358,0.185,0.068,0.490,-0.404,0.379,0.022,-0.103,-0.350,0.290,-0.265
0.113,-0.004,0.157,0.228,-0.094,0.351,-0.206,0.361,0.022,0.045,-0.352,0.232,-0.343
0.030,-0.081,0.287,0.268,-0.047,0.381,-0.118,0.355,-0.086,-0.135,-0.094,0.300,-0.205
0.428,0.152,0.615,0.423,0.146,0.527,0.155,0.645,0.405,0.204,0.142,0.537,0.011
0.507,0.259,0.714,0.535,0.371,0.635,0.147,0.785,0.376,0.389,0.245,0.552,0.214
0.750,0.487,0.963,0.818,0.611,0.806,0.322,1.025,0.634,0.552,0.537,0.858,0.488
0.278,0.217,0.454,0.506,0.232,0.370,-0.033,0.568,0.184,0.197,0.050,0.364,-0.007
0.137,-0.021,0.327,0.245,0.073,0.322,-0.321,0.453,-0.072,-0.031,-0.005,0.320,-0.236
0.118,0.098,0.503,0.288,-0.019,0.445,-0.259,0.524,-0.001,0.127,-0.005,0.362,-0.133
0.045,-0.187,0.327,0.074,-0.053,0.246,-0.378,0.377,-0.228,-0.192,-0.252,0.192,-0.325
-0.094,-0.249,0.178,-0.013,-0.117,0.194,-0.477,0.222,-0.241,-0.200,-0.309,0.008,-0.609
-0.235,-0.457,-0.115,-0.373,-0.473,-0.127,-0.593,-0.181,-0.438,-0.688,-0.716,-0.268,-0.612
-0.081,-0.446,-0.058,-0.264,-0.450,-0.148,-0.557,0.021,-0.364,-0.458,-0.495,-0.145,-0.627
-0.146,-0.314,0.036,0.005,-0.198,0.159,-0.455,0.128,-0.230,-0.300,-0.343,0.010,-0.486
-0.078,-0.428,0.033,-0.021,-0.183,0.132,-0.672,0.101,-0.310,-0.457,-0.455,-0.188,-0.447
0.091,-0.092,0.251,0.081,-0.066,0.246,-0.260,0.370,-0.094,-0.168,-0.210,0.011,-0.330
0.274,-0.013,0.386,0.214,0.067,0.451,-0.134,0.495,0.072,0.006,0.012,0.247,-0.091
0.447,0.116,0.586,0.462,0.188,0.540,0.001,0.703,0.351,0.234,0.129,0.432,0.189
0.219,0.107,0.341,0.382,0.100,0.425,-0.051,0.487,0.050,-0.169,0.087,0.308,-0.175
0.434,0.151,0.630,0.389,0.229,0.583,0.221,0.656,0.250,0.215,0.131,0.427,-0.088
0.603,0.202,0.787,0.491,0.378,0.709,0.145,0.812,0.379,0.436,0.165,0.625,0.132
0.345,0.004,0.640,0.379,0.208,0.606,0.093,0.661,0.210,0.113,-0.007,0.485,0.056
0.463,0.347,0.843,0.582,0.415,0.771,0.263,0.759,0.336,0.361,0.319,0.564,-0.054
0.379,0.115,0.690,0.497,0.231,0.590,0.036,0.640,0.246,0.159,0.139,0.442,-0.096
0.248,0.107,0.429,0.401,0.158,0.274,-0.168,0.582,0.107,-0.045,0.073,0.219,-0.112
0.467,0.381,0.698,0.552,0.316,0.748,0.042,0.690,0.371,0.337,0.247,0.521,0.039
0.580,0.503,0.769,0.615,0.488,0.721,0.348,0.890,0.493,0.340,0.184,0.668,0.051
0.490,0.239,0.579,0.429,0.176,0.527,0.127,0.737,0.309,0.152,0.109,0.478,-0.002
0.395,0.173,0.434,0.369,0.170,0.506,-0.141,0.641,0.260,0.116,-0.113,0.419,-0.077
0.540,0.093,0.639,0.497,0.143,0.544,-0.128,0.677,0.266,0.262,0.088,0.407,-0.140
0.406,0.153,0.649,0.583,0.237,0.792,0.062,0.753,0.409,0.386,0.071,0.498,0.009
0.161,-0.055,0.372,0.186,-0.034,0.490,-0.295,0.521,0.026,-0.102,-0.184,0.315,-0.138
0.399,0.027,0.571,0.388,0.141,0.568,-0.161,0.697,0.094,0.049,-0.063,0.470,0.058
0.267,0.089,0.429,0.237,0.029,0.477,-0.157,0.478,0.024,0.059,-0.121,0.316,-0.229
0.119,-0.027,0.466,0.294,-0.082,0.427,-0.123,0.590,0.109,-0.037,-0.164,0.294,-0.092
0.137,-0.102,0.437,0.178,-0.153,0.191,-0.232,0.353,0.135,-0.086,-0.305,0.177,-0.089
0.072,-0.160,0.169,0.172,-0.218,0.145,-0.223,0.251,-0.216,-0.084,-0.239,0.010,-0.271
0.002,-0.231,0.092,0.082,-0.278,0.136,-0.458,0.148,-0.090,-0.168,-0.343,-0.000,-0.377
-0.172,-0.351,0.095,-0.062,-0.181,0.054,-0.552,0.066,-0.231,-0.471,-0.459,-0.080,-0.417
-0.369,-0.579,-0.027,-0.160,-0.473,-0.038,-0.512,0.006,-0.279,-0.420,-0.452,-0.110,-0.598
-0.129,-0.312,-0.034,0.016,-0.362,0.039,-0.428,0.049,-0.157,-0.297,-0.504,-0.144,-0.468
-0.205,-0.359,-0.031,-0.126,-0.398,0.068,-0.506,-0.030,-0.460,-0.394,-0.504,-0.214,-0.531
-0.281,-0.484,-0.061,-0.174,-0.504,-0.048,-0.438,0.014,-0.297,-0.416,-0.580,-0.183,-0.618
-0.413,-0.444,-0.128,-0.236,-0.491,-0.146,-0.735,-0.133,-0.456,-0.555,-0.691,-0.234,-0.846
-0.391,-0.486,-0.186,-0.412,-0.550,-0.178,-0.959,-0.289,-0.539,-0.800,-0.643,-0.182,-0.832
-0.223,-0.570,-0.094,-0.343,-0.555,-0.226,-0.594,-0.156,-0.535,-0.400,-0.623,-0.390,-0.734
-0.213,-0.548,-0.196,-0.287,-0.560,-0.262,-0.640,-0.189,-0.446,-0.550,-0.760,-0.293,-0.680
-0.078,-0.380,0.063,-0.145,-0.523,-0.085,-0.487,0.048,-0.292,-0.530,-0.495,-0.244,-0.411
-0.196,-0.276,-0.018,-0.150,-0.337,0.103,-0.651,0.012,-0.387,-0.498,-0.490,-0.056,-0.467
-0.336,-0.478,-0.097,-0.126,-0.434,-0.077,-0.549,-0.045,-0.185,-0.592,-0.518,-0.379,-0.453
-0.251,-0.575,-0.110,-0.246,-0.297,-0.099,-0.728,-0.015,-0.421,-0.544,-0.637,-0.262,-0.703
-0.154,-0.350,0.021,-0.262,-0.329,-0.004,-0.498,0.054,-0.255,-0.254,-0.517,-0.206,-0.554
-0.021,-0.191,0.182,-0.013,-0.248,0.110,-0.333,0.158,-0.231,-0.207,-0.309,0.007,-0.496
-0.168,-0.344,-0.040,-0.140,-0.390,-0.057,-0.535,0.002,-0.299,-0.315,-0.535,-0.212,-0.589
-0.129,-0.171,0.145,0.036,-0.191,0.215,-0.479,0.196,-0.129,-0.327,-0.448,-0.055,-0.553
-0.076,-0.199,0.273,-0.063,-0.140,0.163,-0.471,0.172,-0.177,-0.232,-0.362,-0.011,-0.404
-0.021,-0.270,0.164,-0.020,-0.390,-0.132,-0.541,0.087,-0.261,-0.253,-0.488,0.050,-0.391
0.186,-0.000,0.332,0.144,-0.052,0.209,-0.338,0.253,-0.034,-0.058,-0.076,0.166,-0.130
-0.106,-0.377,0.061,0.064,-0.232,0.075,-0.447,0.037,-0.340,-0.349,-0.436,-0.028,-0.463
-0.056,-0.212,0.208,-0.010,-0.347,0.170,-0.378,0.117,-0.191,-0.235,-0.432,0.040,-0.341
0.298,-0.147,0.420,0.228,-0.104,0.350,-0.099,0.377,-0.009,0.025,0.013,0.183,-0.047
-0.060,-0.241,0.301,0.127,-0.194,0.170,-0.334,0.294,-0.158,-0.283,-0.230,0.194,-0.370
-0.200,-0.463,0.143,-0.040,-0.306,0.017,-0.463,0.186,-0.339,-0.359,-0.418,-0.032,-0.478
-0.372,-0.679,-0.142,-0.184,-0.586,-0.225,-0.757,-0.108,-0.517,-0.677,-0.658,-0.290,-0.761
-0.555,-0.899,-0.323,-0.447,-0.906,-0.510,-0.992,-0.359,-0.834,-0.953,-0.975,-0.513,-1.004
-0.701,-0.906,-0.427,-0.430,-0.620,-0.452,-0.795,-0.222,-0.912,-0.764,-0.745,-0.517,-1.002
-0.549,-0.842,-0.453,-0.548,-0.828,-0.456,-1.018,-0.343,-0.791,-0.858,-0.987,-0.614,-0.930
-0.467,-0.643,-0.205,-0.389,-0.741,-0.212,-0.739,-0.206,-0.601,-0.647,-0.843,-0.360,-0.921
-0.206,-0.466,-0.125,-0.299,-0.715,-0.122,-0.873,-0.070,-0.571,-0.462,-0.592,-0.241,-0.729
-0.256,-0.535,-0.076,-0.190,-0.649,-0.233,-0.609,-0.036,-0.609,-0.453,-0.569,-0.151,-0.737
-0.111,-0.270,0.184,-0.002,-0.202,0.122,-0.178,0.153,-0.258,-0.314,-0.434,0.003,-0.516
-0.072,-0.230,0.184,-0.015,-0.189,0.255,-0.354,0.270,-0.167,-0.204,-0.263,0.003,-0.364
-0.024,-0.151,0.204,0.072,-0.145,0.138,-0.279,0.304,-0.263,-0.385,-0.332,-0.079,-0.320
-0.135,-0.247,0.119,0.051,-0.271,0.096,-0.399,0.239,-0.323,-0.376,-0.548,-0.106,-0.410
-0.102,-0.226,0.003,-0.019,-0.400,0.098,-0.524,0.130,-0.307,-0.386,-0.542,-0.161,-0.540
0.009,-0.022,0.254,0.148,-0.062,0.254,-0.319,0.205,-0.089,-0.096,-0.441,0.175,-0.384
0.047,0.064,0.312,0.112,-0.045,0.247,-0.452,0.201,-0.154,-0.147,-0.183,0.178,-0.276
0.494,0.187,0.546,0.538,0.096,0.613,-0.264,0.657,0.196,0.060,0.138,0.393,0.064
0.225,0.107,0.448,0.373,0.251,0.409,-0.093,0.550,0.021,0.067,-0.013,0.351,-0.142
0.581,0.419,0.750,0.635,0.510,0.716,0.231,0.832,0.399,0.279,0.281,0.592,0.140
0.841,0.593,0.926,0.867,0.654,0.945,0.487,1.024,0.623,0.700,0.539,0.774,0.304
0.917,0.774,1.004,0.989,0.666,1.048,0.510,1.119,0.762,0.625,0.586,0.977,0.523
0.493,0.464,0.724,0.665,0.384,0.861,0.262,0.806,0.359,0.361,0.160,0.818,0.217
0.532,0.445,0.640,0.577,0.418,0.645,0.013,0.793,0.292,0.263,0.260,0.559,0.234
0.232,0.276,0.479,0.411,0.314,0.487,-0.009,0.674,0.270,0.331,0.108,0.303,0.079
0.484,0.289,0.594,0.528,0.077,0.514,0.054,0.748,0.175,0.264,0.102,0.472,0.060
0.344,0.310,0.509,0.486,0.235,0.584,0.044,0.698,0.218,0.197,0.009,0.488,-0.011
0.286,0.235,0.550,0.370,0.181,0.674,0.025,0.646,0.172,0.300,-0.037,0.341,0.031
0.143,-0.041,0.350,0.319,0.269,0.407,-0.299,0.383,-0.050,0.000,-0.297,0.297,-0.357
0.007,-0.255,0.167,0.163,-0.093,0.135,-0.533,0.166,-0.207,-0.211,-0.376,-0.045,-0.359
-0.016,-0.215,0.261,0.065,-0.272,0.175,-0.337,0.308,-0.139,-0.094,-0.141,0.104,-0.368
0.076,-0.301,0.209,0.179,0.031,0.241,-0.253,0.346,-0.206,-0.186,-0.288,0.193,-0.474
0.176,-0.054,0.409,0.320,-0.091,0.490,-0.260,0.421,0.079,-0.067,-0.164,0.324,-0.334
0.055,-0.158,0.421,0.225,0.007,0.330,-0.173,0.410,-0.004,-0.214,-0.214,0.105,-0.293
0.026,-0.154,0.218,0.084,-0.172,0.066,-0.425,0.188,-0.196,-0.231,-0.406,0.079,-0.388
-0.131,-0.273,0.005,-0.043,-0.306,-0.014,-0.587,0.018,-0.177,-0.447,-0.618,-0.032,-0.425
-0.167,-0.129,0.100,0.027,-0.245,0.137,-0.581,0.133,-0.254,-0.356,-0.359,-0.010,-0.302
-0.097,-0.232,0.196,-0.001,-0.233,0.132,-0.334,0.303,-0.213,-0.255,-0.385,0.093,-0.381
-0.209,-0.372,0.001,-0.134,-0.360,-0.079,-0.651,0.061,-0.454,-0.560,-0.590,-0.316,-0.808
-0.236,-0.563,-0.114,-0.253,-0.521,-0.294,-0.931,-0.112,-0.374,-0.492,-0.639,-0.338,-0.748
-0.413,-0.665,-0.282,-0.273,-0.686,-0.284,-0.912,-0.204,-0.402,-0.633,-0.771,-0.398,-0.717
-0.280,-0.647,-0.245,-0.288,-0.596,-0.228,-0.743,-0.183,-0.484,-0.469,-0.830,-0.417,-0.818
-0.345,-0.581,-0.158,-0.234,-0.432,-0.193,-0.694,-0.142,-0.379,-0.735,-0.782,-0.264,-0.641
-0.171,-0.212,0.134,0.061,-0.174,-0.032,-0.615,0.227,-0.354,-0.490,-0.314,0.043,-0.479
-0.145,-0.410,0.048,-0.066,-0.407,-0.043,-0.637,0.029,-0.427,-0.429,-0.590,-0.131,-0.681
-0.071,-0.341,0.119,0.080,-0.305,0.051,-0.448,0.197,-0.203,-0.521,-0.576,0.048,-0.570
-0.085,-0.278,0.122,0.080,-0.240,-0.041,-0.521,0.233,-0.304,-0.313,-0.546,-0.078,-0.561
-0.158,-0.344,-0.013,0.093,-0.368,-0.105,-0.747,0.166,-0.389,-0.320,-0.385,-0.121,-0.443
